Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	score	rating	tags	notes
4227	Spectrogram 1	7	18465.87193	18469.93147	9.118236473	500.1002004				
4228	Spectrogram 1	7	18481.93625	18485.62228	0	457.3146293				
4229	Spectrogram 1	7	18478.00494	18480.64868	9.118236473	500.1002004				
4230	Spectrogram 1	7	18514.4169	18518.55473	0.087249329	491.0692133				
4231	Spectrogram 1	7	18486.67138	18490.08374	7.397107139	464.7117364				
4232	Spectrogram 1	7	18491.65611	18495.24659	4.168881982	495.1508459				
4233	Spectrogram 1	7	18503.66632	18505.55618	9.118236473	500.1002004				
4234	Spectrogram 1	7	18506.87785	18509.74118	9.118236473	500.1002004				
4235	Spectrogram 1	7	18510.33897	18513.76539	7.715430862	465.0300601				
4236	Spectrogram 1	7	18519.01946	18520.88099	7.397107139	464.7117364				
4237	Spectrogram 1	7	18522.20376	18524.40493	9.118236473	500.1002004				
4238	Spectrogram 1	7	18525.62472	18528.38743	9.118236473	500.1002004				
4239	Spectrogram 1	7	18529.67007	18531.91929	9.118236473	500.1002004				
4240	Spectrogram 1	7	18537.08522	18538.7156	7.715430862	465.0300601				
4241	Spectrogram 1	7	18547.55757	18549.93635	9.118236473	500.1002004				
4242	Spectrogram 1	7	18554.83772	18557.55728	7.715430862	465.0300601				
4243	Spectrogram 1	7	18558.26472	18561.86007	5.93499925	515.1534361				
4244	Spectrogram 1	7	18562.2062	18564.97243	9.118236473	500.1002004				
4245	Spectrogram 1	7	18566.25507	18568.45515	9.118236473	500.1002004				
4246	Spectrogram 1	7	18574.01757	18575.90743	9.118236473	500.1002004				
4247	Spectrogram 1	7	18577.76877	18580.48833	0.594386051	457.9090153				
4248	Spectrogram 1	7	18581.82831	18584.54787	5.55E-14	457.3146293				
4249	Spectrogram 1	7	18586.50507	18588.79847	9.118236473	500.1002004				
4250	Spectrogram 1	7	18590.66859	18593.43268	4.909819639	514.1282565				
4251	Spectrogram 1	7	18595.41507	18597.30493	9.118236473	500.1002004				
4252	Spectrogram 1	7	18598.85757	18600.74743	9.118236473	500.1002004				
4253	Spectrogram 1	7	18605.05772	18606.99798	7.715430862	465.0300601				
4254	Spectrogram 1	7	18611.63982	18615.23518	4.909819639	514.1282565				
4255	Spectrogram 1	7	18620.40815	18623.47018	4.909819639	514.1282565				
4256	Spectrogram 1	7	18628.20794	18631.23268	4.909819639	514.1282565				
4257	Spectrogram 1	7	18631.85522	18634.09199	7.715430862	465.0300601				
4258	Spectrogram 1	7	18638.24276	18641.42518	4.909819639	514.1282565				
4259	Spectrogram 1	7	18642.08232	18645.40397	4.909819639	514.1282565				
4260	Spectrogram 1	7	18652.88447	18655.75143	4.909819639	514.1282565				
4261	Spectrogram 1	7	18657.28607	18660.88143	4.909819639	514.1282565				
4262	Spectrogram 1	7	18661.23397	18664.10522	7.715430862	465.0300601				
4263	Spectrogram 1	7	18665.47361	18668.06118	9.118236473	500.1002004				
4264	Spectrogram 1	7	18669.54632	18671.72256	9.118236473	500.1002004				
4265	Spectrogram 1	7	18673.39382	18675.91894	9.118236473	500.1002004				
4266	Spectrogram 1	7	18677.37632	18679.26618	9.118236473	500.1002004				
4267	Spectrogram 1	7	18681.35882	18683.24868	9.118236473	500.1002004				
4268	Spectrogram 1	7	18684.86882	18687.27653	9.118236473	500.1002004				
4269	Spectrogram 1	7	18688.8542	18692.44956	7.295543468	516.5139803				
4270	Spectrogram 1	7	18693.49897	18696.58154	7.715430862	465.0300601				
4271	Spectrogram 1	7	18697.8587	18701.40618	9.118236473	500.1002004				
4272	Spectrogram 1	7	18702.13897	18704.85853	7.715430862	465.0300601				
4273	Spectrogram 1	7	18706.89857	18711.63377	4.909819639	514.1282565				
4274	Spectrogram 1	7	18712.0985	18714.81807	1.954930269	459.2695595				
4275	Spectrogram 1	7	18716.98897	18719.70853	7.715430862	465.0300601				
4276	Spectrogram 1	7	18730.63382	18734.57702	9.118236473	500.1002004				
4277	Spectrogram 1	7	18767.00773	18769.88133	0	457.3146293				
4278	Spectrogram 1	7	18735.83132	18737.72118	9.118236473	500.1002004				
4279	Spectrogram 1	7	18743.66132	18745.55118	9.118236473	500.1002004				
4280	Spectrogram 1	7	18748.38632	18750.27618	9.118236473	500.1002004				
4281	Spectrogram 1	7	18759.04147	18761.76103	7.715430862	465.0300601				
4282	Spectrogram 1	7	18762.35522	18766.27792	9.118236473	500.1002004				
4283	Spectrogram 1	7	18779.0039	18783.95018	4.909819639	514.1282565				
4284	Spectrogram 1	7	18785.79757	18788.40014	9.118236473	500.1002004				
4285	Spectrogram 1	7	18790.18507	18792.77897	9.118236473	500.1002004				
4286	Spectrogram 1	7	18796.32757	18799.25599	9.118236473	500.1002004				
4287	Spectrogram 1	7	18804.6383	18807.66743	9.118236473	500.1002004				
4288	Spectrogram 1	7	18812.17302	18815.22047	0	457.3146293				
4289	Spectrogram 1	7	18816.95376	18819.96228	7.715430862	465.0300601				
4290	Spectrogram 1	7	18820.07772	18822.79728	7.715430862	465.0300601				
4291	Spectrogram 1	7	18824.38865	18827.84993	9.118236473	500.1002004				
4292	Spectrogram 1	7	18829.52772	18831.36741	7.715430862	465.0300601				
4293	Spectrogram 1	7	18832.64257	18834.1954	9.118236473	500.1002004				
4294	Spectrogram 1	7	18836.08507	18837.97493	9.118236473	500.1002004				
4295	Spectrogram 1	7	18838.23522	18841.44784	7.715430862	465.0300601				
4296	Spectrogram 1	7	18845.27932	18848.38099	11.9238477	493.0861723				
4297	Spectrogram 1	7	18852.51232	18856.63691	4.909819639	514.1282565				
4298	Spectrogram 1	7	18857.18426	18860.04743	9.118236473	500.1002004				
4299	Spectrogram 1	7	18861.38772	18864.10728	7.715430862	465.0300601				
4300	Spectrogram 1	7	18878.67757	18881.35905	9.118236473	500.1002004				
4301	Spectrogram 1	7	18883.74007	18886.23962	9.118236473	500.1002004				
4302	Spectrogram 1	7	18890.28757	18892.17743	9.118236473	500.1002004				
4303	Spectrogram 1	7	18894.60757	18896.91302	9.118236473	500.1002004				
4304	Spectrogram 1	7	18906.811	18909.45654	7.715430862	465.0300601				
4305	Spectrogram 1	7	18914.74763	18918.85278	9.118236473	500.1002004				
4306	Spectrogram 1	7	18920.67882	18922.72987	9.118236473	500.1002004				
4307	Spectrogram 1	7	18924.69122	18930.25599	9.118236473	500.1002004				
4308	Spectrogram 1	7	18936.87845	18939.59801	0.594386051	457.9090153				
4309	Spectrogram 1	7	18933.58572	18935.86618	9.118236473	500.1002004				
4310	Spectrogram 1	7	18940.54857	18944.57841	4.909819639	514.1282565				
4311	Spectrogram 1	7	18944.90147	18947.62103	7.715430862	465.0300601				
4312	Spectrogram 1	7	18948.54672	18951.25618	9.118236473	500.1002004				
4313	Spectrogram 1	7	18951.87646	18954.56762	9.118236473	500.1002004				
4314	Spectrogram 1	7	18956.25132	18960.04115	9.118236473	500.1002004				
4315	Spectrogram 1	7	18960.40606	18963.09721	7.715430862	465.0300601				
4316	Spectrogram 1	7	18971.91132	18973.17764	9.118236473	500.1002004				
4317	Spectrogram 1	7	18975.35382	18977.24368	9.118236473	500.1002004				
4318	Spectrogram 1	7	18979.13382	18980.52131	9.118236473	500.1002004				
4319	Spectrogram 1	7	18995.39969	18998.11925	0	457.3146293				
4320	Spectrogram 1	7	18999.72132	19001.61118	9.118236473	500.1002004				
4321	Spectrogram 1	7	19002.09617	19006.51201	0.594386051	457.9090153				
4322	Spectrogram 1	7	19007.95632	19010.35209	9.118236473	500.1002004				
4323	Spectrogram 1	7	19012.00632	19015.00459	9.118236473	500.1002004				
4324	Spectrogram 1	7	19021.34478	19025.03941	9.118236473	500.1002004				
4325	Spectrogram 1	7	19030.26611	19034.2532	3.213910815	512.4323477				
4326	Spectrogram 1	7	19042.52272	19045.24228	7.715430862	465.0300601				
4327	Spectrogram 1	7	19049.62007	19051.50993	9.118236473	500.1002004				
4328	Spectrogram 1	7	19056.23507	19058.12493	9.118236473	500.1002004				
4329	Spectrogram 1	7	19059.74507	19062.35069	9.118236473	500.1002004				
4330	Spectrogram 1	7	19074.19007	19076.6275	9.118236473	500.1002004				
4331	Spectrogram 1	7	19089.37757	19091.26743	9.118236473	500.1002004				
4332	Spectrogram 1	7	19092.82007	19094.70993	9.118236473	500.1002004				
4333	Spectrogram 1	7	19096.26257	19098.15243	9.118236473	500.1002004				
4334	Spectrogram 1	7	19100.11007	19102.90049	9.118236473	500.1002004				
4335	Spectrogram 1	7	19104.22757	19106.11743	9.118236473	500.1002004				
4336	Spectrogram 1	7	19107.33257	19109.22243	9.118236473	500.1002004				
4337	Spectrogram 1	7	19111.11257	19113.30021	9.118236473	500.1002004				
4338	Spectrogram 1	7	19117.1773	19120.78071	4.909819639	514.1282565				
4339	Spectrogram 1	7	19125.96257	19128.85418	9.118236473	500.1002004				
4340	Spectrogram 1	7	19131.55522	19133.73475	7.715430862	465.0300601				
4341	Spectrogram 1	7	19134.49232	19138.08768	4.909819639	514.1282565				
4342	Spectrogram 1	7	19152.03409	19154.75365	3.315474486	460.6301037				
4343	Spectrogram 1	7	19156.50414	19159.22371	4.676018704	461.990648				
4344	Spectrogram 1	7	19160.25257	19162.83572	9.118236473	500.1002004				
4345	Spectrogram 1	7	19164.01615	19167.28885	11.9238477	493.0861723				
4346	Spectrogram 1	7	19168.91083	19171.63039	8.757651357	466.0722806				
4347	Spectrogram 1	7	19264.83027	19267.83212	0	457.3146293				
4348	Spectrogram 1	7	19172.48632	19174.37618	9.118236473	500.1002004				
4349	Spectrogram 1	7	19175.32132	19177.21118	9.118236473	500.1002004				
4350	Spectrogram 1	7	19178.76382	19180.65368	9.118236473	500.1002004				
4351	Spectrogram 1	7	19198.16107	19201.75643	4.909819639	514.1282565				
4352	Spectrogram 1	7	19202.43625	19205.15581	1.954930269	459.2695595				
4353	Spectrogram 1	7	19207.11382	19209.00368	9.118236473	500.1002004				
4354	Spectrogram 1	7	19210.69132	19212.9642	9.118236473	500.1002004				
4355	Spectrogram 1	7	19214.3782	19217.38865	7.715430862	465.0300601				
4356	Spectrogram 1	7	19217.91382	19219.80368	9.118236473	500.1002004				
4357	Spectrogram 1	7	19221.34647	19224.06603	7.715430862	465.0300601				
4358	Spectrogram 1	7	19225.40632	19227.29618	9.118236473	500.1002004				
4359	Spectrogram 1	7	19229.65882	19231.54868	9.118236473	500.1002004				
4360	Spectrogram 1	7	19236.67882	19238.56868	9.118236473	500.1002004				
4361	Spectrogram 1	7	19240.66132	19242.55118	9.118236473	500.1002004				
4362	Spectrogram 1	7	19244.57632	19246.46618	9.118236473	500.1002004				
4363	Spectrogram 1	7	19248.35632	19251.0509	9.118236473	500.1002004				
4364	Spectrogram 1	7	19252.14561	19254.97118	9.118236473	500.1002004				
4365	Spectrogram 1	7	19257.46882	19259.62611	9.118236473	500.1002004				
4366	Spectrogram 1	7	19269.48382	19272.0328	9.118236473	500.1002004				
4367	Spectrogram 1	7	19273.18647	19276.45724	7.715430862	465.0300601				
4368	Spectrogram 1	7	19277.10147	19279.82103	7.715430862	465.0300601				
4369	Spectrogram 1	7	19280.60801	19284.4851	9.118236473	500.1002004				
4370	Spectrogram 1	7	19284.81299	19287.53255	5.55E-14	457.3146293				
4371	Spectrogram 1	7	19290.20632	19292.96908	9.118236473	500.1002004				
4372	Spectrogram 1	7	19307.50257	19311.39666	9.118236473	500.1002004				
4373	Spectrogram 1	7	19316.75007	19318.63993	9.118236473	500.1002004				
4374	Spectrogram 1	7	19320.59757	19322.48743	9.118236473	500.1002004				
4375	Spectrogram 1	7	19332.20757	19334.61358	9.118236473	500.1002004				
4376	Spectrogram 1	7	19362.26354	19365.85835	5.55E-14	457.3146293				
4377	Spectrogram 1	7	19340.24007	19343.00633	9.118236473	500.1002004				
4378	Spectrogram 1	7	19344.42507	19346.31493	9.118236473	500.1002004				
4379	Spectrogram 1	7	19350.70257	19352.99554	9.118236473	500.1002004				
4380	Spectrogram 1	7	19354.60772	19358.01295	7.715430862	465.0300601				
4381	Spectrogram 1	7	19358.65153	19361.57075	9.118236473	500.1002004				
4382	Spectrogram 1	7	19366.15022	19368.86978	7.715430862	465.0300601				
4383	Spectrogram 1	7	19369.82667	19374.65302	7.397107139	464.7117364				
4384	Spectrogram 1	7	19375.993	19378.71257	4.676018704	461.990648				
4385	Spectrogram 1	7	19415.07458	19417.25539	0	457.3146293				
4386	Spectrogram 1	7	19381.43982	19385.97361	4.909819639	514.1282565				
4387	Spectrogram 1	7	19387.62507	19389.85069	9.118236473	500.1002004				
4388	Spectrogram 1	7	19391.12785	19394.04707	11.9238477	493.0861723				
4389	Spectrogram 1	7	19395.14178	19398.26518	4.909819639	514.1282565				
4390	Spectrogram 1	7	19398.97326	19401.66493	9.118236473	500.1002004				
4391	Spectrogram 1	7	19404.13611	19406.85567	1.954930269	459.2695595				
4392	Spectrogram 1	7	19409.36007	19411.24993	9.118236473	500.1002004				
4393	Spectrogram 1	7	19418.87757	19420.76743	9.118236473	500.1002004				
4394	Spectrogram 1	7	19422.72507	19424.61493	9.118236473	500.1002004				
4395	Spectrogram 1	7	19427.51757	19429.40743	9.118236473	500.1002004				
4396	Spectrogram 1	7	19431.24632	19433.13618	9.118236473	500.1002004				
4397	Spectrogram 1	7	19435.09382	19436.98368	9.118236473	500.1002004				
4398	Spectrogram 1	7	19450.06897	19454.02792	7.715430862	465.0300601				
4399	Spectrogram 1	7	19459.85647	19462.78558	7.715430862	465.0300601				
4400	Spectrogram 1	7	19464.32132	19467.80299	9.118236473	500.1002004				
4401	Spectrogram 1	7	19473.36632	19476.10452	9.118236473	500.1002004				
4402	Spectrogram 1	7	19483.82882	19485.71868	9.118236473	500.1002004				
4403	Spectrogram 1	7	19487.05897	19489.77853	7.715430862	465.0300601				
4404	Spectrogram 1	7	19494.34897	19497.06853	7.715430862	465.0300601				
4405	Spectrogram 1	7	19501.58132	19504.29324	9.118236473	500.1002004				
4406	Spectrogram 1	7	19504.79498	19507.25118	9.118236473	500.1002004				
4407	Spectrogram 1	7	19509.80647	19512.00181	7.715430862	465.0300601				
4408	Spectrogram 1	7	19513.66382	19515.55368	9.118236473	500.1002004				
4409	Spectrogram 1	7	19525.61132	19527.50118	9.118236473	500.1002004				
4410	Spectrogram 1	7	19528.64882	19530.8399	9.118236473	500.1002004				
4411	Spectrogram 1	7	19539.05021	19542.08118	9.118236473	500.1002004				
4412	Spectrogram 1	7	19561.86522	19563.9548	4.676018704	461.990648				
4413	Spectrogram 1	7	19565.99257	19567.88243	9.118236473	500.1002004				
4414	Spectrogram 1	7	19569.90757	19571.79743	9.118236473	500.1002004				
4415	Spectrogram 1	7	19582.72272	19584.02444	7.715430862	465.0300601				
4416	Spectrogram 1	7	19585.90507	19587.79493	9.118236473	500.1002004				
4417	Spectrogram 1	7	19589.68507	19592.18913	9.118236473	500.1002004				
4418	Spectrogram 1	7	19593.12757	19595.01743	9.118236473	500.1002004				
4419	Spectrogram 1	7	19596.16507	19598.05493	9.118236473	500.1002004				
4420	Spectrogram 1	7	19599.20257	19601.53976	9.118236473	500.1002004				
4421	Spectrogram 1	7	19603.11757	19605.00743	9.118236473	500.1002004				
4422	Spectrogram 1	7	19606.41522	19609.13478	7.715430862	465.0300601				
4423	Spectrogram 1	7	19610.2062	19613.67277	11.9238477	493.0861723				
4424	Spectrogram 1	7	19617.86915	19621.10766	9.118236473	500.1002004				
4425	Spectrogram 1	7	19632.23718	19635.25728	7.715430862	465.0300601				
4426	Spectrogram 1	7	19636.15989	19639.80891	7.715430862	465.0300601				
4427	Spectrogram 1	7	19640.78257	19642.67243	9.118236473	500.1002004				
4428	Spectrogram 1	7	19645.44007	19647.32993	9.118236473	500.1002004				
4429	Spectrogram 1	7	19649.01757	19651.39457	9.118236473	500.1002004				
4430	Spectrogram 1	7	19653.27329	19655.99286	3.315474486	460.6301037				
4431	Spectrogram 1	7	19657.5609	19660.28046	6.036562922	463.3511922				
4432	Spectrogram 1	7	19666.02757	19670.18705	9.118236473	500.1002004				
4433	Spectrogram 1	7	19673.25007	19675.13993	9.118236473	500.1002004				
4434	Spectrogram 1	7	19677.30007	19679.18993	9.118236473	500.1002004				
4435	Spectrogram 1	7	19696.01382	19697.90368	9.118236473	500.1002004				
4436	Spectrogram 1	7	19699.11882	19701.00868	9.118236473	500.1002004				
4437	Spectrogram 1	7	19705.85897	19708.57853	7.715430862	465.0300601				
4438	Spectrogram 1	7	19709.6324	19712.9051	11.9238477	493.0861723				
4439	Spectrogram 1	7	19714.25763	19716.97719	1.954930269	459.2695595				
4440	Spectrogram 1	7	19722.12647	19723.55404	7.715430862	465.0300601				
4441	Spectrogram 1	7	19726.59132	19728.48118	9.118236473	500.1002004				
4442	Spectrogram 1	7	19729.67476	19732.39432	4.676018704	461.990648				
4443	Spectrogram 1	7	19733.26397	19735.98353	7.715430862	465.0300601				
4444	Spectrogram 1	7	19737.1724	19740.4451	11.9238477	493.0861723				
4445	Spectrogram 1	7	19741.50882	19744.03419	9.118236473	500.1002004				
4446	Spectrogram 1	7	19745.95853	19748.67809	0.594386051	457.9090153				
4447	Spectrogram 1	7	19752.10632	19753.99618	9.118236473	500.1002004				
4448	Spectrogram 1	7	19756.21397	19758.53906	7.715430862	465.0300601				
4449	Spectrogram 1	7	19760.47632	19763.6477	9.118236473	500.1002004				
4450	Spectrogram 1	7	19763.87576	19768.20038	3.315474486	460.6301037				
4451	Spectrogram 1	7	19769.85104	19772.22118	9.118236473	500.1002004				
4452	Spectrogram 1	7	19774.98882	19776.87868	9.118236473	500.1002004				
4453	Spectrogram 1	7	19779.17382	19781.06368	9.118236473	500.1002004				
4454	Spectrogram 1	7	19783.62882	19785.51868	9.118236473	500.1002004				
4455	Spectrogram 1	7	19798.07382	19801.46072	9.118236473	500.1002004				
4456	Spectrogram 1	7	19815.91998	19818.63643	4.909819639	514.1282565				
4457	Spectrogram 1	7	19819.81522	19822.53478	7.715430862	465.0300601				
4458	Spectrogram 1	7	19823.4461	19826.86706	9.118236473	500.1002004				
4459	Spectrogram 1	7	19843.88635	19847.15905	4.997068968	486.1593936				
4460	Spectrogram 1	7	19849.25507	19852.09094	9.118236473	500.1002004				
4461	Spectrogram 1	7	19853.36272	19854.73649	7.715430862	465.0300601				
4462	Spectrogram 1	7	19864.71257	19866.60243	9.118236473	500.1002004				
4463	Spectrogram 1	7	19872.36482	19876.76748	4.909819639	514.1282565				
4464	Spectrogram 1	7	19877.87079	19880.59035	6.036562922	463.3511922				
4465	Spectrogram 1	7	19892.79257	19895.3775	9.118236473	500.1002004				
4466	Spectrogram 1	7	19896.60905	19901.7633	7.715430862	465.0300601				
4467	Spectrogram 1	7	19903.14482	19907.37367	4.909819639	514.1282565				
4468	Spectrogram 1	7	19910.38412	19916.13133	4.909819639	514.1282565				
4469	Spectrogram 1	7	19918.45759	19923.42939	7.397107139	464.7117364				
4470	Spectrogram 1	7	19925.29951	19930.68182	7.715430862	465.0300601				
4471	Spectrogram 1	7	19932.75257	19934.64243	9.118236473	500.1002004				
4472	Spectrogram 1	7	19935.42556	19938.02728	7.715430862	465.0300601				
4473	Spectrogram 1	7	19939.23257	19941.12243	9.118236473	500.1002004				
4474	Spectrogram 1	7	19942.59772	19945.31728	7.715430862	465.0300601				
4475	Spectrogram 1	7	19952.21107	19955.35835	11.9238477	493.0861723				
4476	Spectrogram 1	7	19956.27921	19958.99878	7.397107139	464.7117364				
4477	Spectrogram 1	7	19960.40107	19963.99643	4.909819639	514.1282565				
4478	Spectrogram 1	7	19973.79453	19975.38238	7.397107139	464.7117364				
4479	Spectrogram 1	7	19980.08632	19981.97618	9.118236473	500.1002004				
4480	Spectrogram 1	7	19983.45585	19987.33294	11.9238477	493.0861723				
4481	Spectrogram 1	7	19991.85607	19996.13621	4.909819639	514.1282565				
4482	Spectrogram 1	7	19997.76147	20000.48103	7.715430862	465.0300601				
4483	Spectrogram 1	7	20014.44382	20016.33368	9.118236473	500.1002004				
4484	Spectrogram 1	7	20018.35882	20020.85835	9.118236473	500.1002004				
4485	Spectrogram 1	7	20022.33147	20024.09686	7.715430862	465.0300601				
4486	Spectrogram 1	7	20026.39132	20028.28118	9.118236473	500.1002004				
4487	Spectrogram 1	7	20035.03132	20036.92118	9.118236473	500.1002004				
4488	Spectrogram 1	7	20038.4735	20041.19307	6.036562922	463.3511922				
4489	Spectrogram 1	7	20042.20515	20045.84557	0.594386051	457.9090153				
4490	Spectrogram 1	7	20046.64132	20048.53118	9.118236473	500.1002004				
4491	Spectrogram 1	7	20053.01539	20055.34868	9.118236473	500.1002004				
4492	Spectrogram 1	7	20056.16267	20058.8751	11.9238477	493.0861723				
4493	Spectrogram 1	7	20059.03628	20062.31103	7.715430862	465.0300601				
4494	Spectrogram 1	7	20062.73107	20066.32643	4.909819639	514.1282565				
4495	Spectrogram 1	7	20066.98151	20069.70108	7.397107139	464.7117364				
4496	Spectrogram 1	7	20071.03245	20073.30368	9.118236473	500.1002004				
4497	Spectrogram 1	7	20074.18132	20076.5516	9.118236473	500.1002004				
4498	Spectrogram 1	7	20077.82632	20082.29881	9.118236473	500.1002004				
4499	Spectrogram 1	7	20088.44007	20091.01086	9.118236473	500.1002004				
4500	Spectrogram 1	7	20092.58232	20096.43879	4.909819639	514.1282565				
4501	Spectrogram 1	7	20102.95257	20104.84243	9.118236473	500.1002004				
4502	Spectrogram 1	7	20112.42732	20116.02268	4.909819639	514.1282565				
4503	Spectrogram 1	7	20117.32022	20120.03978	7.715430862	465.0300601				
4504	Spectrogram 1	7	20121.70828	20125.09243	9.118236473	500.1002004				
4505	Spectrogram 1	7	20129.68257	20132.70097	9.118236473	500.1002004				
4506	Spectrogram 1	7	20133.59757	20135.48743	9.118236473	500.1002004				
4507	Spectrogram 1	7	20137.51257	20139.40243	9.118236473	500.1002004				
4508	Spectrogram 1	7	20141.42757	20143.31743	9.118236473	500.1002004				
4509	Spectrogram 1	7	20144.01732	20147.61268	4.909819639	514.1282565				
4510	Spectrogram 1	7	20153.42615	20156.69885	11.9238477	493.0861723				
4511	Spectrogram 1	7	20158.83272	20162.07562	7.715430862	465.0300601				
4512	Spectrogram 1	7	20162.37732	20165.97268	4.909819639	514.1282565				
4513	Spectrogram 1	7	20172.09732	20175.69268	4.909819639	514.1282565				
4514	Spectrogram 1	7	20176.5805	20179.84478	7.715430862	465.0300601				
4515	Spectrogram 1	7	20190.40118	20194.00459	9.118236473	500.1002004				
4516	Spectrogram 1	7	20196.01156	20199.20743	9.118236473	500.1002004				
4517	Spectrogram 1	7	20201.09757	20205.63586	9.118236473	500.1002004				
4518	Spectrogram 1	7	20211.46607	20215.397	4.909819639	514.1282565				
4519	Spectrogram 1	7	20220.09512	20222.57868	9.118236473	500.1002004				
4520	Spectrogram 1	7	20228.07737	20230.34118	9.118236473	500.1002004				
4521	Spectrogram 1	7	20238.03632	20239.92618	9.118236473	500.1002004				
4522	Spectrogram 1	7	20245.1074	20249.1961	11.9238477	493.0861723				
4523	Spectrogram 1	7	20249.91632	20252.43461	9.118236473	500.1002004				
4524	Spectrogram 1	7	20253.93983	20256.39618	9.118236473	500.1002004				
4525	Spectrogram 1	7	20260.31132	20262.20118	9.118236473	500.1002004				
4526	Spectrogram 1	7	20264.76632	20266.65618	9.118236473	500.1002004				
4527	Spectrogram 1	7	20267.60132	20269.49118	9.118236473	500.1002004				
4528	Spectrogram 1	7	20271.38132	20273.27118	9.118236473	500.1002004				
4529	Spectrogram 1	7	20275.02632	20276.91618	9.118236473	500.1002004				
4530	Spectrogram 1	7	20278.80632	20280.69618	9.118236473	500.1002004				
4531	Spectrogram 1	7	20287.44632	20290.33886	9.118236473	500.1002004				
4532	Spectrogram 1	7	20293.85104	20296.92991	7.397107139	464.7117364				
4533	Spectrogram 1	7	20297.70632	20299.59618	9.118236473	500.1002004				
4534	Spectrogram 1	7	20312.48882	20314.01191	9.118236473	500.1002004				
4535	Spectrogram 1	7	20315.59382	20317.79777	9.118236473	500.1002004				
4536	Spectrogram 1	7	20322.84107	20326.43643	4.909819639	514.1282565				
4537	Spectrogram 1	7	20326.78897	20329.15536	7.715430862	465.0300601				
4538	Spectrogram 1	7	20331.0711	20333.54868	9.118236473	500.1002004				
4539	Spectrogram 1	7	20341.05757	20342.94743	9.118236473	500.1002004				
4540	Spectrogram 1	7	20352.32667	20356.7055	11.9238477	493.0861723				
4541	Spectrogram 1	7	20358.4844	20362.11743	9.118236473	500.1002004				
4542	Spectrogram 1	7	20363.86671	20367.50713	4.676018704	461.990648				
4543	Spectrogram 1	7	20396.27257	20398.7149	9.118236473	500.1002004				
4544	Spectrogram 1	7	20399.94645	20402.54993	9.118236473	500.1002004				
4545	Spectrogram 1	7	20403.47865	20406.78837	11.9238477	493.0861723				
4546	Spectrogram 1	7	20411.61982	20415.91093	4.909819639	514.1282565				
4547	Spectrogram 1	7	20419.92232	20423.51768	4.909819639	514.1282565				
4548	Spectrogram 1	7	20427.59257	20429.48243	9.118236473	500.1002004				
4549	Spectrogram 1	7	20434.29982	20437.89518	4.909819639	514.1282565				
4550	Spectrogram 1	7	20438.99101	20443.36984	9.118236473	500.1002004				
4551	Spectrogram 1	7	20444.06257	20445.95243	9.118236473	500.1002004				
4552	Spectrogram 1	7	20472.56382	20478.30926	9.118236473	500.1002004				
4553	Spectrogram 1	7	20481.06882	20482.95868	9.118236473	500.1002004				
4554	Spectrogram 1	7	20484.23147	20486.95103	7.715430862	465.0300601				
4555	Spectrogram 1	7	20487.8699	20491.1426	11.9238477	493.0861723				
4556	Spectrogram 1	7	20496.41755	20499.38238	11.9238477	493.0861723				
4557	Spectrogram 1	7	20500.63397	20503.35353	7.715430862	465.0300601				
4558	Spectrogram 1	7	20503.77357	20508.04881	4.909819639	514.1282565				
4559	Spectrogram 1	7	20508.67632	20510.56618	9.118236473	500.1002004				
4560	Spectrogram 1	7	20515.62882	20517.51868	9.118236473	500.1002004				
4561	Spectrogram 1	7	20529.52397	20532.24353	7.715430862	465.0300601				
4562	Spectrogram 1	7	20533.65132	20535.96386	9.118236473	500.1002004				
4563	Spectrogram 1	7	20538.17382	20540.52514	9.118236473	500.1002004				
4564	Spectrogram 1	7	20541.3299	20544.6026	11.9238477	493.0861723				
4565	Spectrogram 1	7	20551.3874	20555.25808	11.9238477	493.0861723				
4566	Spectrogram 1	7	20556.62646	20560.03882	4.676018704	461.990648				
4567	Spectrogram 1	7	20566.06831	20568.28853	7.715430862	465.0300601				
4568	Spectrogram 1	7	20569.35244	20572.46368	9.118236473	500.1002004				
4569	Spectrogram 1	7	20579.07657	20581.79613	2.78E-14	457.3146293				
4570	Spectrogram 1	7	20587.56055	20590.28011	3.315474486	460.6301037				
4571	Spectrogram 1	7	20592.02897	20593.8009	7.715430862	465.0300601				
4572	Spectrogram 1	7	20595.62542	20598.93353	7.715430862	465.0300601				
4573	Spectrogram 1	7	20601.03257	20602.92243	9.118236473	500.1002004				
4574	Spectrogram 1	7	20604.39772	20607.11728	7.715430862	465.0300601				
4575	Spectrogram 1	7	20611.36184	20614.57518	4.909819639	514.1282565				
4576	Spectrogram 1	7	20615.63732	20618.93356	4.909819639	514.1282565				
4577	Spectrogram 1	7	20623.90536	20627.18948	4.909819639	514.1282565				
4578	Spectrogram 1	7	20631.27257	20633.16243	9.118236473	500.1002004				
4579	Spectrogram 1	7	20635.98772	20637.72604	7.715430862	465.0300601				
4580	Spectrogram 1	7	20657.32757	20659.21743	9.118236473	500.1002004				
4581	Spectrogram 1	7	20660.88865	20663.77096	11.9238477	493.0861723				
4582	Spectrogram 1	7	20665.09373	20667.72243	9.118236473	500.1002004				
4583	Spectrogram 1	7	20668.69714	20672.06389	4.676018704	461.990648				
4584	Spectrogram 1	7	20677.57757	20679.46743	9.118236473	500.1002004				
