Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Peak Freq (Hz)	Freq 25% (Hz)	Begin Clock Time	Begin Path	Begin File	File Offset (s)	calltype
97	Waveform 1	6	37503.386510927	37608.782042577	127.800	220.300	105.3955			10:25:03.3865	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_101500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_101500.aif	603.3865	c
97	Spectrogram 1	6	37503.386510927	37608.782042577	127.800	220.300	105.3955	175.781	144.531	10:25:03.3865	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_101500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_101500.aif	603.3865	c
98	Waveform 1	6	37806.358439587	37908.498510800	0.000	193.800	102.1401			10:30:06.3584	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	6.3585	c
98	Spectrogram 1	6	37806.358439587	37908.498510800	0.000	193.800	102.1401	0.000	0.000	10:30:06.3584	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	6.3585	c
99	Waveform 1	6	37643.992350288	37739.824966904	0.000	215.900	95.8326			10:27:23.9924	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_101500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_101500.aif	743.9925	su
99	Spectrogram 1	6	37643.992350288	37739.824966904	0.000	215.900	95.8326	0.000	0.000	10:27:23.9924	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_101500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_101500.aif	743.9925	su
100	Waveform 1	6	37947.675924077	38040.456546534	0.000	224.700	92.7806			10:32:27.6759	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	147.6760	sd
100	Spectrogram 1	6	37947.675924077	38040.456546534	0.000	224.700	92.7806	0.000	0.000	10:32:27.6759	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	147.6760	sd
101	Waveform 1	6	38372.914810350	38424.391778512	0.000	215.900	51.4770			10:39:32.9148	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	572.9150	c
101	Spectrogram 1	6	38372.914810350	38424.391778512	0.000	215.900	51.4770	0.000	0.000	10:39:32.9148	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	572.9150	c
102	Waveform 1	6	38151.136568075	38217.670040757	114.500	198.200	66.5335			10:35:51.1366	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	351.1365	c
102	Spectrogram 1	6	38151.136568075	38217.670040757	114.500	198.200	66.5335	175.781	144.531	10:35:51.1366	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	351.1365	c
103	Waveform 1	6	38467.654792389	38528.491209307	0.000	233.500	60.8364			10:41:07.6548	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	667.6550	su
103	Spectrogram 1	6	38467.654792389	38528.491209307	0.000	233.500	60.8364	0.000	0.000	10:41:07.6548	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	667.6550	su
104	Waveform 1	6	38529.712006971	38582.613239073	0.000	193.800	52.9012			10:42:09.7120	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	729.7120	sd
104	Spectrogram 1	6	38529.712006971	38582.613239073	0.000	193.800	52.9012	0.000	0.000	10:42:09.7120	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	729.7120	sd
105	Waveform 1	6	38794.828566315	38852.816455350	0.000	193.800	57.9879			10:46:34.8286	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	94.8285	sd
105	Spectrogram 1	6	38794.828566315	38852.816455350	0.000	193.800	57.9879	0.000	0.000	10:46:34.8286	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	94.8285	sd
106	Waveform 1	6	38601.955060290	38723.627894126	0.000	233.500	121.6728			10:43:21.9551	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	801.9550	su
106	Spectrogram 1	6	38601.955060290	38723.627894126	0.000	233.500	121.6728	0.000	0.000	10:43:21.9551	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_103000.aif	801.9550	su
107	Waveform 1	6	38967.693965524	39087.942535418	136.600	193.800	120.2486			10:49:27.6940	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	267.6940	c
107	Spectrogram 1	6	38967.693965524	39087.942535418	136.600	193.800	120.2486	171.875	156.250	10:49:27.6940	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	267.6940	c
108	Waveform 1	6	39219.178284288	39277.166173323	0.000	304.000	57.9879			10:53:39.1783	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	519.1785	sd
108	Spectrogram 1	6	39219.178284288	39277.166173323	0.000	304.000	57.9879	0.000	0.000	10:53:39.1783	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	519.1785	sd
109	Waveform 1	6	39379.225308026	39447.386510927	0.000	251.100	68.1612			10:56:19.2253	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	679.2255	sd
109	Spectrogram 1	6	39379.225308026	39447.386510927	0.000	251.100	68.1612	0.000	0.000	10:56:19.2253	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	679.2255	sd
110	Waveform 1	6	39471.192065373	39537.929004333	0.000	198.200	66.7369			10:57:51.1921	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	771.1920	sd
110	Spectrogram 1	6	39471.192065373	39537.929004333	0.000	198.200	66.7369	0.000	0.000	10:57:51.1921	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	771.1920	sd
111	Waveform 1	6	39546.474587980	39593.678764318	114.500	189.400	47.2042			10:59:06.4746	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	846.4745	c
111	Spectrogram 1	6	39546.474587980	39593.678764318	114.500	189.400	47.2042	164.062	160.156	10:59:06.4746	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_104500.aif	846.4745	c
112	Waveform 1	6	39606.187248622	39653.798357514	0.000	198.200	47.6111			11:00:06.1872	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	6.1870	c
112	Spectrogram 1	6	39606.187248622	39653.798357514	0.000	198.200	47.6111	0.000	0.000	11:00:06.1872	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	6.1870	c
113	Waveform 1	6	39684.424724002	39769.677094197	0.000	189.400	85.2524			11:01:24.4247	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	84.4245	c
113	Spectrogram 1	6	39684.424724002	39769.677094197	0.000	189.400	85.2524	0.000	0.000	11:01:24.4247	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	84.4245	c
114	Waveform 1	6	39847.515778635	39916.905742464	0.000	189.400	69.3900			11:04:07.5158	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	247.5160	sd
114	Spectrogram 1	6	39847.515778635	39916.905742464	0.000	189.400	69.3900	0.000	0.000	11:04:07.5158	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	247.5160	sd
115	Waveform 1	6	40017.621549736	40093.717937453	0.000	198.200	76.0964			11:06:57.6215	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	417.6215	sd
115	Spectrogram 1	6	40017.621549736	40093.717937453	0.000	198.200	76.0964	0.000	0.000	11:06:57.6215	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	417.6215	sd
116	Waveform 1	6	40124.848277882	40234.923533911	132.200	189.400	110.0753			11:08:44.8483	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	524.8485	c
116	Spectrogram 1	6	40124.848277882	40234.923533911	132.200	189.400	110.0753	175.781	156.250	11:08:44.8483	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	524.8485	c
117	Waveform 1	6	40274.915615677	40391.999500000	0.000	215.900	117.0839			11:11:14.9156	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	674.9155	sd
117	Spectrogram 1	6	40274.915615677	40391.999500000	0.000	215.900	117.0839	3.906	0.000	11:11:14.9156	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	674.9155	sd
118	Waveform 1	6	40622.242389412	40677.992149397	0.000	242.300	55.7498			11:17:02.2424	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	122.2425	sd
118	Spectrogram 1	6	40622.242389412	40677.992149397	0.000	242.300	55.7498	3.906	0.000	11:17:02.2424	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	122.2425	sd
119	Waveform 1	6	40492.227438206	40544.925204032	0.000	207.000	52.6978			11:14:52.2274	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	892.2275	c
119	Spectrogram 1	6	40492.227438206	40544.925204032	0.000	207.000	52.6978	3.906	0.000	11:14:52.2274	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_110000.aif	892.2275	c
120	Waveform 1	6	40720.516601356	40795.799123964	0.000	176.200	75.2825			11:18:40.5166	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	220.5165	c
120	Spectrogram 1	6	40720.516601356	40795.799123964	0.000	176.200	75.2825	0.000	0.000	11:18:40.5166	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	220.5165	c
121	Waveform 1	6	40797.223387905	40853.176614167	0.000	185.000	55.9532			11:19:57.2234	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	297.2235	sd
121	Spectrogram 1	6	40797.223387905	40853.176614167	0.000	185.000	55.9532	0.000	0.000	11:19:57.2234	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	297.2235	sd
122	Waveform 1	6	40940.789643180	41000.405262434	0.000	251.100	59.6156			11:22:20.7896	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	440.7895	su
122	Spectrogram 1	6	40940.789643180	41000.405262434	0.000	251.100	59.6156	0.000	0.000	11:22:20.7896	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	440.7895	su
123	Waveform 1	6	40984.127960249	41036.215327242	0.000	136.600	52.0874			11:23:04.1280	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	484.1280	c
123	Spectrogram 1	6	40984.127960249	41036.215327242	0.000	136.600	52.0874	0.000	0.000	11:23:04.1280	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	484.1280	c
124	Waveform 1	6	41179.180749559	41243.679559469	0.000	242.300	64.4988			11:26:19.1807	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	679.1805	sd
124	Spectrogram 1	6	41179.180749559	41243.679559469	0.000	242.300	64.4988	0.000	0.000	11:26:19.1807	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	679.1805	sd
125	Waveform 1	6	41069.715892363	41130.348843003	52.900	229.100	60.6330			11:24:29.7159	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	569.7160	c
125	Spectrogram 1	6	41069.715892363	41130.348843003	52.900	229.100	60.6330	125.000	85.938	11:24:29.7159	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	569.7160	c
126	Waveform 1	6	41249.580081511	41304.312510110	0.000	198.200	54.7324			11:27:29.5801	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	749.5800	c
126	Spectrogram 1	6	41249.580081511	41304.312510110	0.000	198.200	54.7324	0.000	0.000	11:27:29.5801	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	749.5800	c
127	Waveform 1	6	41333.204721489	41384.875590053	0.000	242.300	51.6709			11:28:53.2047	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	833.2045	c
127	Spectrogram 1	6	41333.204721489	41384.875590053	0.000	242.300	51.6709	0.000	0.000	11:28:53.2047	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_111500.aif	833.2045	c
128	Waveform 1	6	41408.274211944	41493.119649586	0.000	215.900	84.8454			11:30:08.2742	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	8.2740	c
128	Spectrogram 1	6	41408.274211944	41493.119649586	0.000	215.900	84.8454	0.000	0.000	11:30:08.2742	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	8.2740	c
129	Waveform 1	6	41625.983128674	41667.693715524	0.000	207.000	41.7106			11:33:45.9831	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	225.9830	c
129	Spectrogram 1	6	41625.983128674	41667.693715524	0.000	207.000	41.7106	3.906	0.000	11:33:45.9831	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	225.9830	c
130	Waveform 1	6	41685.509848153	41744.718534852	0.000	127.800	59.2087			11:34:45.5098	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	285.5100	c
130	Spectrogram 1	6	41685.509848153	41744.718534852	0.000	127.800	59.2087	0.000	0.000	11:34:45.5098	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	285.5100	c
131	Waveform 1	6	41741.259608138	41786.022189148	92.500	202.600	44.7626			11:35:41.2596	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	341.2595	c
131	Spectrogram 1	6	41741.259608138	41786.022189148	92.500	202.600	44.7626	97.656	117.188	11:35:41.2596	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	341.2595	c
132	Waveform 1	6	41797.416300678	41840.551151469	74.900	220.300	43.1349			11:36:37.4163	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	397.4165	sd
132	Spectrogram 1	6	41797.416300678	41840.551151469	74.900	220.300	43.1349	167.969	113.281	11:36:37.4163	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	397.4165	sd
133	Waveform 1	6	41500.762468349	41597.815882629	30.800	339.200	97.0534			11:31:40.7625	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	100.7625	su
133	Spectrogram 1	6	41500.762468349	41597.815882629	30.800	339.200	97.0534	42.969	66.406	11:31:40.7625	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	100.7625	su
134	Waveform 1	6	41979.526582140	42035.886740957	0.000	467.000	56.3602			11:39:39.5266	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	579.5265	sd
134	Spectrogram 1	6	41979.526582140	42035.886740957	0.000	467.000	56.3602	3.906	3.906	11:39:39.5266	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	579.5265	sd
135	Waveform 1	6	42095.502360211	42176.481938583	0.000	502.200	80.9796			11:41:35.5024	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	695.5025	sd
135	Spectrogram 1	6	42095.502360211	42176.481938583	0.000	502.200	80.9796	3.906	3.906	11:41:35.5024	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	695.5025	sd
136	Waveform 1	6	42199.270161643	42266.210566880	0.000	409.700	66.9404			11:43:19.2702	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	799.2700	sd
136	Spectrogram 1	6	42199.270161643	42266.210566880	0.000	409.700	66.9404	3.906	3.906	11:43:19.2702	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_113000.aif	799.2700	sd
137	Waveform 1	6	42632.165463263	42696.053874341	0.000	541.900	63.8884			11:50:32.1655	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_114500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_114500.aif	332.1655	sd
137	Spectrogram 1	6	42632.165463263	42696.053874341	0.000	541.900	63.8884	19.531	3.906	11:50:32.1655	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_114500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_114500.aif	332.1655	sd
138	Waveform 1	6	42424.629860399	42473.665233233	70.500	352.400	49.0354			11:47:04.6299	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_114500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_114500.aif	124.6300	su
138	Spectrogram 1	6	42424.629860399	42473.665233233	70.500	352.400	49.0354	74.219	93.750	11:47:04.6299	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_114500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_114500.aif	124.6300	su
139	Waveform 1	6	42825.174023926	42880.313385079	0.000	295.200	55.1394			11:53:45.1740	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_114500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_114500.aif	525.1740	c
139	Spectrogram 1	6	42825.174023926	42880.313385079	0.000	295.200	55.1394	7.812	3.906	11:53:45.1740	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_114500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_114500.aif	525.1740	c
140	Waveform 1	6	43151.533932743	43214.811944989	0.000	484.600	63.2780			11:59:11.5339	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_114500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_114500.aif	851.5340	sd
140	Spectrogram 1	6	43151.533932743	43214.811944989	0.000	484.600	63.2780	7.812	3.906	11:59:11.5339	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_114500.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_114500.aif	851.5340	sd
141	Waveform 1	6	43224.985258855	43279.921153730	149.800	215.900	54.9359			12:00:24.9853	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_120000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_120000.aif	24.9855	c
141	Spectrogram 1	6	43224.985258855	43279.921153730	149.800	215.900	54.9359	175.781	167.969	12:00:24.9853	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_120000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_120000.aif	24.9855	c
142	Waveform 1	6	43296.117519405	43351.256880558	35.200	392.100	55.1394			12:01:36.1175	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_120000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_120000.aif	96.1175	sd
142	Spectrogram 1	6	43296.117519405	43351.256880558	35.200	392.100	55.1394	70.312	62.500	12:01:36.1175	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_120000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_120000.aif	96.1175	sd
143	Waveform 1	6	43357.971267709	43410.872499812	0.000	207.000	52.9012			12:02:37.9713	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161219_120000.aif	79296_Brunswick03_002K_M06_UTCm5_20161219_120000.aif	157.9715	c
