Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Peak Freq (Hz)	Freq 25% (Hz)	Begin Clock Time	Begin Path	Begin File	File Offset (s)	calltype
94	Waveform 1	6	22491.305074416	22586.120359646	13.200	524.200	94.8153			6:14:51.3051	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_060000.aif	891.3050	sd
94	Spectrogram 1	6	22491.305074416	22586.120359646	13.200	524.200	94.8153	70.312	78.125	6:14:51.3051	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_060000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_060000.aif	891.3050	sd
95	Waveform 1	6	22692.126290128	22754.386970987	0.000	339.200	62.2607			6:18:12.1263	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_061500.aif	192.1265	c
95	Spectrogram 1	6	22692.126290128	22754.386970987	0.000	339.200	62.2607	3.906	0.000	6:18:12.1263	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_061500.aif	192.1265	c
96	Waveform 1	6	23219.836876978	23296.543663527	4.400	356.800	76.7068			6:26:59.8369	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_061500.aif	719.8370	sd
96	Spectrogram 1	6	23219.836876978	23296.543663527	4.400	356.800	76.7068	167.969	140.625	6:26:59.8369	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_061500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_061500.aif	719.8370	sd
97	Waveform 1	6	23803.596473371	23886.637461002	0.000	453.700	83.0410			6:36:43.5965	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_063000.aif	403.5965	sd
97	Spectrogram 1	6	23803.596473371	23886.637461002	0.000	453.700	83.0410	70.312	0.000	6:36:43.5965	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_063000.aif	403.5965	sd
98	Waveform 1	6	24065.891251319	24133.238589111	0.000	180.600	67.3473			6:41:05.8913	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_063000.aif	665.8915	sd
98	Spectrogram 1	6	24065.891251319	24133.238589111	0.000	180.600	67.3473	97.656	0.000	6:41:05.8913	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_063000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_063000.aif	665.8915	sd
99	Waveform 1	6	24491.258300678	24566.540823286	26.400	462.600	75.2825			6:48:11.2583	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_064500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_064500.aif	191.2585	sd
99	Spectrogram 1	6	24491.258300678	24566.540823286	26.400	462.600	75.2825	171.875	66.406	6:48:11.2583	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_064500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_064500.aif	191.2585	sd
100	Waveform 1	6	25289.519569589	25325.126168119	22.000	330.400	35.6066			7:01:29.5196	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_070000.aif	89.5195	c
100	Spectrogram 1	6	25289.519569589	25325.126168119	22.000	330.400	35.6066	171.875	82.031	7:01:29.5196	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_070000.aif	89.5195	c
101	Waveform 1	6	25123.898019853	25177.409650787	74.900	458.100	53.5116			6:58:43.8980	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_064500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_064500.aif	823.8980	c
101	Spectrogram 1	6	25123.898019853	25177.409650787	74.900	458.100	53.5116	179.688	109.375	6:58:43.8980	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_064500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_064500.aif	823.8980	c
102	Waveform 1	6	25764.822873528	25811.999500000	0.000	524.200	47.1766			7:09:24.8229	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_070000.aif	564.8230	c
102	Spectrogram 1	6	25764.822873528	25811.999500000	0.000	524.200	47.1766	0.000	0.000	7:09:24.8229	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_070000.aif	564.8230	c
103	Waveform 1	6	25860.343537491	25951.292963451	105.700	497.800	90.9494			7:11:00.3435	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_070000.aif	660.3435	sd
103	Spectrogram 1	6	25860.343537491	25951.292963451	105.700	497.800	90.9494	171.875	164.062	7:11:00.3435	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_070000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_070000.aif	660.3435	sd
104	Waveform 1	6	26109.996659759	26155.166173323	8.800	255.500	45.1695			7:15:09.9967	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_071500.aif	9.9965	c
104	Spectrogram 1	6	26109.996659759	26155.166173323	8.800	255.500	45.1695	54.688	50.781	7:15:09.9967	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_071500.aif	9.9965	c
105	Waveform 1	6	26411.249279955	26462.929714393	26.400	220.300	51.6804			7:20:11.2493	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_071500.aif	311.2495	c
105	Spectrogram 1	6	26411.249279955	26462.929714393	26.400	220.300	51.6804	175.781	74.219	7:20:11.2493	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_071500.aif	311.2495	c
106	Waveform 1	6	26529.463187076	26616.750220045	44.100	436.100	87.2870			7:22:09.4632	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_071500.aif	429.4630	c
106	Spectrogram 1	6	26529.463187076	26616.750220045	44.100	436.100	87.2870	167.969	74.219	7:22:09.4632	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_071500.aif	429.4630	c
107	Waveform 1	6	26663.140531274	26716.041763376	17.600	202.600	52.9012			7:24:23.1405	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_071500.aif	563.1405	c
107	Spectrogram 1	6	26663.140531274	26716.041763376	17.600	202.600	52.9012	78.125	62.500	7:24:23.1405	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_071500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_071500.aif	563.1405	c
108	Waveform 1	6	27652.028232291	27699.435874906	8.800	237.900	47.4076			7:40:52.0282	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_073000.aif	652.0280	c
108	Spectrogram 1	6	27652.028232291	27699.435874906	8.800	237.900	47.4076	179.688	46.875	7:40:52.0282	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_073000.aif	652.0280	c
109	Waveform 1	6	27791.118229465	27840.560534853	0.000	202.600	49.4423			7:43:11.1182	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_073000.aif	791.1180	su
109	Spectrogram 1	6	27791.118229465	27840.560534853	0.000	202.600	49.4423	74.219	0.000	7:43:11.1182	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_073000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_073000.aif	791.1180	su
110	Waveform 1	6	28206.196951775	28241.999500000	0.000	242.300	35.8025			7:50:06.1970	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_074500.aif	306.1970	c
110	Spectrogram 1	6	28206.196951775	28241.999500000	0.000	242.300	35.8025	0.000	0.000	7:50:06.1970	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_074500.aif	306.1970	c
112	Waveform 1	6	28252.702276187	28296.854458365	127.800	211.500	44.1522			7:50:52.7023	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_074500.aif	352.7025	c
112	Spectrogram 1	6	28252.702276187	28296.854458365	127.800	211.500	44.1522	179.688	167.969	7:50:52.7023	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_074500.aif	352.7025	c
113	Waveform 1	6	28517.411902977	28568.888871138	26.400	444.900	51.4770			7:55:17.4119	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_074500.aif	617.4120	c
113	Spectrogram 1	6	28517.411902977	28568.888871138	26.400	444.900	51.4770	66.406	70.312	7:55:17.4119	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_074500.aif	617.4120	c
114	Waveform 1	6	28656.175904107	28706.228608327	0.000	506.600	50.0527			7:57:36.1759	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_074500.aif	756.1760	c
114	Spectrogram 1	6	28656.175904107	28706.228608327	0.000	506.600	50.0527	0.000	0.000	7:57:36.1759	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_074500.aif	756.1760	c
115	Waveform 1	6	28755.793443482	28807.880810475	0.000	462.600	52.0874			7:59:15.7934	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_074500.aif	855.7935	sd
115	Spectrogram 1	6	28755.793443482	28807.880810475	0.000	462.600	52.0874	3.906	3.906	7:59:15.7934	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_074500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_074500.aif	855.7935	sd
116	Waveform 1	6	29064.044853617	29123.660472871	0.000	378.900	59.6156			8:04:24.0449	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_080000.aif	264.0450	sd
116	Spectrogram 1	6	29064.044853617	29123.660472871	0.000	378.900	59.6156	70.312	3.906	8:04:24.0449	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_080000.aif	264.0450	sd
117	Waveform 1	6	28920.764527820	28969.596434376	118.900	229.100	48.8319			8:02:00.7645	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_080000.aif	120.7645	c
117	Spectrogram 1	6	28920.764527820	28969.596434376	118.900	229.100	48.8319	179.688	167.969	8:02:00.7645	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_080000.aif	120.7645	c
118	Waveform 1	6	29338.439925207	29403.752600226	0.000	528.600	65.3127			8:08:58.4399	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_080000.aif	538.4400	sd
118	Spectrogram 1	6	29338.439925207	29403.752600226	0.000	528.600	65.3127	128.906	46.875	8:08:58.4399	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_080000.aif	538.4400	sd
119	Waveform 1	6	29245.659302751	29323.993819518	0.000	233.500	78.3345			8:07:25.6593	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_080000.aif	445.6595	sd
119	Spectrogram 1	6	29245.659302751	29323.993819518	0.000	233.500	78.3345	3.906	0.000	8:07:25.6593	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_080000.aif	445.6595	sd
120	Waveform 1	6	29673.874879992	29733.287032969	0.000	621.100	59.4122			8:14:33.8749	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_080000.aif	873.8750	sd
120	Spectrogram 1	6	29673.874879992	29733.287032969	0.000	621.100	59.4122	3.906	7.812	8:14:33.8749	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_080000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_080000.aif	873.8750	sd
121	Waveform 1	6	30039.910712886	30106.240719292	0.000	506.600	66.3300			8:20:39.9107	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_081500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_081500.aif	339.9105	sd
121	Spectrogram 1	6	30039.910712886	30106.240719292	0.000	506.600	66.3300	70.312	3.906	8:20:39.9107	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_081500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_081500.aif	339.9105	sd
122	Waveform 1	6	30701.217707423	30757.577866240	0.000	436.100	56.3602			8:31:41.2177	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_083000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_083000.aif	101.2175	sd
122	Spectrogram 1	6	30701.217707423	30757.577866240	0.000	436.100	56.3602	70.312	3.906	8:31:41.2177	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_083000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_083000.aif	101.2175	sd
123	Waveform 1	6	30996.854208365	31062.980748493	0.000	475.800	66.1265			8:36:36.8542	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_083000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_083000.aif	396.8540	sd
123	Spectrogram 1	6	30996.854208365	31062.980748493	0.000	475.800	66.1265	0.000	0.000	8:36:36.8542	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_083000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_083000.aif	396.8540	sd
124	Waveform 1	6	30772.227438206	30820.042013376	4.400	418.500	47.8146			8:32:52.2274	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_083000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_083000.aif	172.2275	c
124	Spectrogram 1	6	30772.227438206	30820.042013376	4.400	418.500	47.8146	167.969	66.406	8:32:52.2274	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_083000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_083000.aif	172.2275	c
125	Waveform 1	6	31410.827146194	31502.590437265	66.100	220.300	91.7633			8:43:30.8271	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_083000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_083000.aif	810.8270	c
125	Spectrogram 1	6	31410.827146194	31502.590437265	66.100	220.300	91.7633	171.875	140.625	8:43:30.8271	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_083000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_083000.aif	810.8270	c
126	Waveform 1	6	31556.102068199	31599.643851545	22.000	264.300	43.5418			8:45:56.1021	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_084500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_084500.aif	56.1020	c
126	Spectrogram 1	6	31556.102068199	31599.643851545	22.000	264.300	43.5418	23.438	66.406	8:45:56.1021	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_084500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_084500.aif	56.1020	c
127	Waveform 1	6	31281.829526375	31350.804594386	30.800	533.000	68.9751			8:41:21.8295	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_083000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_083000.aif	681.8295	c
127	Spectrogram 1	6	31281.829526375	31350.804594386	30.800	533.000	68.9751	74.219	62.500	8:41:21.8295	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_083000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_083000.aif	681.8295	c
128	Waveform 1	6	31603.021841748	31655.312675019	0.000	533.000	52.2908			8:46:43.0218	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_084500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_084500.aif	103.0220	c
128	Spectrogram 1	6	31603.021841748	31655.312675019	0.000	533.000	52.2908	11.719	3.906	8:46:43.0218	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_084500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_084500.aif	103.0220	c
129	Waveform 1	6	31893.978618312	31961.325956104	0.000	594.700	67.3473			8:51:33.9786	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_084500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_084500.aif	393.9785	c
129	Spectrogram 1	6	31893.978618312	31961.325956104	0.000	594.700	67.3473	3.906	0.000	8:51:33.9786	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_084500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_084500.aif	393.9785	c
130	Waveform 1	6	32269.496429729	32330.332846647	0.000	427.300	60.8364			8:57:49.4964	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_084500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_084500.aif	769.4965	sd
130	Spectrogram 1	6	32269.496429729	32330.332846647	0.000	427.300	60.8364	0.000	0.000	8:57:49.4964	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_084500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_084500.aif	769.4965	sd
131	Waveform 1	6	32610.628440279	32668.209396760	26.400	202.600	57.5810			9:03:30.6284	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_090000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_090000.aif	210.6285	c
131	Spectrogram 1	6	32610.628440279	32668.209396760	26.400	202.600	57.5810	50.781	54.688	9:03:30.6284	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_090000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_090000.aif	210.6285	c
132	Waveform 1	6	32993.958906745	33050.929464393	0.000	537.400	56.9706			9:09:53.9589	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_090000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_090000.aif	593.9590	su
132	Spectrogram 1	6	32993.958906745	33050.929464393	0.000	537.400	56.9706	0.000	0.000	9:09:53.9589	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_090000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_090000.aif	593.9590	su
133	Waveform 1	6	33370.087116993	33405.286782969	22.000	590.300	35.1997			9:16:10.0871	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	70.0870	c
133	Spectrogram 1	6	33370.087116993	33405.286782969	22.000	590.300	35.1997	109.375	74.219	9:16:10.0871	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	70.0870	c
134	Waveform 1	6	33077.299143934	33139.356358515	22.000	511.000	62.0572			9:11:17.2991	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_090000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_090000.aif	677.2990	c
134	Spectrogram 1	6	33077.299143934	33139.356358515	22.000	511.000	62.0572	54.688	62.500	9:11:17.2991	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_090000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_090000.aif	677.2990	c
135	Waveform 1	6	33211.790353240	33264.284652788	0.000	475.800	52.4943			9:13:31.7904	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_090000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_090000.aif	811.7905	su
135	Spectrogram 1	6	33211.790353240	33264.284652788	0.000	475.800	52.4943	0.000	0.000	9:13:31.7904	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_090000.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_090000.aif	811.7905	su
136	Waveform 1	6	33534.839085031	33599.109208742	0.000	449.300	64.2701			9:18:54.8391	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	234.8390	sd
136	Spectrogram 1	6	33534.839085031	33599.109208742	0.000	449.300	64.2701	0.000	0.000	9:18:54.8391	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	234.8390	sd
137	Waveform 1	6	33684.768511492	33741.942535418	0.000	246.700	57.1740			9:21:24.7685	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	384.7685	sd
137	Spectrogram 1	6	33684.768511492	33741.942535418	0.000	246.700	57.1740	3.906	0.000	9:21:24.7685	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	384.7685	sd
138	Waveform 1	6	33751.505450452	33791.995239638	0.000	603.500	40.4898			9:22:31.5055	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	451.5055	c
138	Spectrogram 1	6	33751.505450452	33791.995239638	0.000	603.500	40.4898	0.000	0.000	9:22:31.5055	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	451.5055	c
139	Waveform 1	6	33841.030612472	33887.420923700	0.000	198.200	46.3903			9:24:01.0306	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	541.0305	c
139	Spectrogram 1	6	33841.030612472	33887.420923700	0.000	198.200	46.3903	0.000	0.000	9:24:01.0306	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	541.0305	c
140	Waveform 1	6	33931.776572155	33959.041053316	0.000	546.300	27.2645			9:25:31.7766	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	631.7765	c
140	Spectrogram 1	6	33931.776572155	33959.041053316	0.000	546.300	27.2645	0.000	0.000	9:25:31.7766	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	631.7765	c
141	Waveform 1	6	33959.651452148	34013.366549359	0.000	458.100	53.7151			9:25:59.6515	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	79296_Brunswick03_002K_M06_UTCm5_20161224_091500.aif	659.6515	c
