Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Peak Freq (Hz)	Freq 25% (Hz)	Begin Clock Time	Begin Path	Begin File	File Offset (s)	calltype
223	Spectrogram 1	6	38189.902487943	38226.526417860	0.000	334.800	36.6239	0.000	0.000	10:36:29.9025	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_103000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_103000.aif	389.9025	su
224	Waveform 1	6	38426.859764506	38501.938820836	0.000	211.500	75.0791			10:40:26.8598	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_103000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_103000.aif	626.8600	c
224	Spectrogram 1	6	38426.859764506	38501.938820836	0.000	211.500	75.0791	0.000	0.000	10:40:26.8598	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_103000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_103000.aif	626.8600	c
225	Waveform 1	6	38496.852163904	38543.242475132	0.000	396.500	46.3903			10:41:36.8522	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_103000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_103000.aif	696.8520	c
225	Spectrogram 1	6	38496.852163904	38543.242475132	0.000	396.500	46.3903	0.000	0.000	10:41:36.8522	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_103000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_103000.aif	696.8520	c
226	Waveform 1	6	38795.540659005	38862.074131688	0.000	559.500	66.5335			10:46:35.5407	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	95.5405	su
226	Spectrogram 1	6	38795.540659005	38862.074131688	0.000	559.500	66.5335	0.000	0.000	10:46:35.5407	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	95.5405	su
227	Waveform 1	6	38900.041389035	38968.812990769	0.000	185.000	68.7716			10:48:20.0414	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	200.0415	sd
227	Spectrogram 1	6	38900.041389035	38968.812990769	0.000	185.000	68.7716	0.000	0.000	10:48:20.0414	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	200.0415	sd
228	Waveform 1	6	38969.626855878	39023.341953090	0.000	229.100	53.7151			10:49:29.6269	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	269.6270	c
228	Spectrogram 1	6	38969.626855878	39023.341953090	0.000	229.100	53.7151	0.000	0.000	10:49:29.6269	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	269.6270	c
229	Waveform 1	6	39152.339572909	39202.799209684	0.000	348.000	50.4596			10:52:32.3396	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	452.3395	c
229	Spectrogram 1	6	39152.339572909	39202.799209684	0.000	348.000	50.4596	0.000	0.000	10:52:32.3396	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	452.3395	c
230	Waveform 1	6	39041.043519216	39083.161038621	0.000	193.800	42.1175			10:50:41.0435	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	341.0435	sd
230	Spectrogram 1	6	39041.043519216	39083.161038621	0.000	193.800	42.1175	0.000	0.000	10:50:41.0435	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	341.0435	sd
231	Waveform 1	6	39214.803720045	39332.203762057	0.000	237.900	117.4000			10:53:34.8037	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	514.8035	c
231	Spectrogram 1	6	39214.803720045	39332.203762057	0.000	237.900	117.4000	0.000	0.000	10:53:34.8037	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	514.8035	c
232	Waveform 1	6	39442.198081575	39497.540909005	0.000	493.400	55.3428			10:57:22.1981	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	742.1980	su
232	Spectrogram 1	6	39442.198081575	39497.540909005	0.000	493.400	55.3428	0.000	0.000	10:57:22.1981	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	742.1980	su
233	Waveform 1	6	39599.274047664	39646.274757724	0.000	370.000	47.0007			10:59:59.2740	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	899.2740	c
233	Spectrogram 1	6	39599.274047664	39646.274757724	0.000	370.000	47.0007	54.688	0.000	10:59:59.2740	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_104500.aif	899.2740	c
234	Waveform 1	6	39672.928840053	39710.366635079	0.000	215.900	37.4378			11:01:12.9288	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	72.9290	c
234	Spectrogram 1	6	39672.928840053	39710.366635079	0.000	215.900	37.4378	0.000	0.000	11:01:12.9288	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	72.9290	c
235	Waveform 1	6	39791.142747174	39845.061310663	0.000	387.700	53.9186			11:03:11.1427	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	191.1425	su
235	Spectrogram 1	6	39791.142747174	39845.061310663	0.000	387.700	53.9186	0.000	0.000	11:03:11.1427	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	191.1425	su
236	Waveform 1	6	39913.345043331	39999.614744913	0.000	572.700	86.2697			11:05:13.3450	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	313.3450	c
236	Spectrogram 1	6	39913.345043331	39999.614744913	0.000	572.700	86.2697	0.000	0.000	11:05:13.3450	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	313.3450	c
237	Waveform 1	6	40237.263356820	40288.740324981	0.000	224.700	51.4770			11:10:37.2634	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	637.2635	c
237	Spectrogram 1	6	40237.263356820	40288.740324981	0.000	224.700	51.4770	0.000	0.000	11:10:37.2634	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	637.2635	c
238	Waveform 1	6	40012.122596141	40057.495575982	0.000	189.400	45.3730			11:06:52.1226	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	412.1225	c
238	Spectrogram 1	6	40012.122596141	40057.495575982	0.000	189.400	45.3730	0.000	0.000	11:06:52.1226	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	412.1225	c
239	Waveform 1	6	40062.785699193	40113.448802245	0.000	220.300	50.6631			11:07:42.7857	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	462.7855	c
239	Spectrogram 1	6	40062.785699193	40113.448802245	0.000	220.300	50.6631	0.000	0.000	11:07:42.7857	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	462.7855	c
240	Waveform 1	6	40310.811091242	40392.834122457	0.000	273.100	82.0230			11:11:50.8111	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	710.8110	c
240	Spectrogram 1	6	40310.811091242	40392.834122457	0.000	273.100	82.0230	0.000	0.000	11:11:50.8111	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_110000.aif	710.8110	c
241	Waveform 1	6	40623.157948380	40705.561790693	0.000	185.000	82.4038			11:17:03.1579	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_111500.aif	123.1580	sd
241	Spectrogram 1	6	40623.157948380	40705.561790693	0.000	185.000	82.4038	0.000	0.000	11:17:03.1579	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_111500.aif	123.1580	sd
242	Waveform 1	6	40716.548969668	40760.701151846	0.000	224.700	44.1522			11:18:36.5490	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_111500.aif	216.5490	c
242	Spectrogram 1	6	40716.548969668	40760.701151846	0.000	224.700	44.1522	0.000	0.000	11:18:36.5490	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_111500.aif	216.5490	c
243	Waveform 1	6	40527.843072592	40600.480533594	0.000	453.700	72.6375			11:15:27.8431	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_111500.aif	27.8430	c
243	Spectrogram 1	6	40527.843072592	40600.480533594	0.000	453.700	72.6375	0.000	0.000	11:15:27.8431	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_111500.aif	27.8430	c
244	Waveform 1	6	41038.351683873	41122.993655237	0.000	189.400	84.6420			11:23:58.3517	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_111500.aif	538.3515	c
244	Spectrogram 1	6	41038.351683873	41122.993655237	0.000	189.400	84.6420	0.000	0.000	11:23:58.3517	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_111500.aif	538.3515	c
245	Waveform 1	6	41307.660098531	41358.730134137	0.000	198.200	51.0700			11:28:27.6601	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_111500.aif	807.6600	c
245	Spectrogram 1	6	41307.660098531	41358.730134137	0.000	198.200	51.0700	0.000	0.000	11:28:27.6601	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_111500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_111500.aif	807.6600	c
246	Waveform 1	6	41645.414118877	41695.670289375	0.000	233.500	50.2562			11:34:05.4141	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	245.4140	c
246	Spectrogram 1	6	41645.414118877	41695.670289375	0.000	233.500	50.2562	0.000	0.000	11:34:05.4141	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	245.4140	c
247	Waveform 1	6	41476.957816191	41561.396321278	0.000	299.600	84.4385			11:31:16.9578	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	76.9580	c
247	Spectrogram 1	6	41476.957816191	41561.396321278	0.000	299.600	84.4385	0.000	0.000	11:31:16.9578	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	76.9580	c
248	Waveform 1	6	42174.142037114	42231.519527317	0.000	246.700	57.3775			11:42:54.1420	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	774.1420	c
248	Spectrogram 1	6	42174.142037114	42231.519527317	0.000	246.700	57.3775	0.000	0.000	11:42:54.1420	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	774.1420	c
249	Waveform 1	6	42232.333392427	42278.316771100	0.000	185.000	45.9834			11:43:52.3334	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	832.3335	c
249	Spectrogram 1	6	42232.333392427	42278.316771100	0.000	185.000	45.9834	0.000	0.000	11:43:52.3334	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	832.3335	c
250	Waveform 1	6	42064.677179917	42125.920529390	0.000	449.300	61.2433			11:41:04.6772	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	664.6770	c
250	Spectrogram 1	6	42064.677179917	42125.920529390	0.000	449.300	61.2433	0.000	0.000	11:41:04.6772	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	664.6770	c
251	Waveform 1	6	41991.845019281	42071.400333712	0.000	233.500	79.5553			11:39:51.8450	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	591.8450	c
251	Spectrogram 1	6	41991.845019281	42071.400333712	0.000	233.500	79.5553	0.000	0.000	11:39:51.8450	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_113000.aif	591.8450	c
252	Waveform 1	6	42631.453292012	42714.670999435	0.000	176.200	83.2177			11:50:31.4533	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_114500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_114500.aif	331.4535	c
252	Spectrogram 1	6	42631.453292012	42714.670999435	0.000	176.200	83.2177	0.000	0.000	11:50:31.4533	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_114500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_114500.aif	331.4535	c
253	Waveform 1	6	42779.699271665	42858.644187265	0.000	229.100	78.9449			11:52:59.6993	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_114500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_114500.aif	479.6995	c
253	Spectrogram 1	6	42779.699271665	42858.644187265	0.000	229.100	78.9449	0.000	0.000	11:52:59.6993	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_114500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_114500.aif	479.6995	c
254	Waveform 1	6	43053.157948380	43101.989854936	0.000	343.600	48.8319			11:57:33.1579	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_114500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_114500.aif	753.1580	c
254	Spectrogram 1	6	43053.157948380	43101.989854936	0.000	343.600	48.8319	0.000	0.000	11:57:33.1579	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_114500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_114500.aif	753.1580	c
255	Waveform 1	6	42893.029988131	42961.394657310	70.500	273.100	68.3647			11:54:53.0300	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_114500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_114500.aif	593.0300	su
255	Spectrogram 1	6	42893.029988131	42961.394657310	70.500	273.100	68.3647	175.781	89.844	11:54:53.0300	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_114500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_114500.aif	593.0300	su
256	Waveform 1	6	43233.958532404	43311.682650339	52.900	176.200	77.7241			12:00:33.9585	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_120000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_120000.aif	33.9585	c
256	Spectrogram 1	6	43233.958532404	43311.682650339	52.900	176.200	77.7241	167.969	78.125	12:00:33.9585	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_120000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_120000.aif	33.9585	c
257	Waveform 1	6	43374.757196307	43476.897267521	61.700	268.700	102.1401			12:02:54.7572	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_120000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_120000.aif	174.7570	c
257	Spectrogram 1	6	43374.757196307	43476.897267521	61.700	268.700	102.1401	179.688	82.031	12:02:54.7572	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_120000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_120000.aif	174.7570	c
258	Waveform 1	6	43889.649407687	43969.001255840	88.100	229.100	79.3518			12:11:29.6494	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_120000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_120000.aif	689.6495	su
258	Spectrogram 1	6	43889.649407687	43969.001255840	88.100	229.100	79.3518	132.812	125.000	12:11:29.6494	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_120000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_120000.aif	689.6495	su
259	Waveform 1	6	44418.473734234	44478.496286043	88.100	211.500	60.0226			12:20:18.4737	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_121500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_121500.aif	318.4735	c
259	Spectrogram 1	6	44418.473734234	44478.496286043	88.100	211.500	60.0226	89.844	101.562	12:20:18.4737	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_121500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_121500.aif	318.4735	c
260	Waveform 1	6	47479.448781650	47535.402007913	114.500	233.500	55.9532			13:11:19.4488	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_130000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_130000.aif	679.4490	c
260	Spectrogram 1	6	47479.448781650	47535.402007913	114.500	233.500	55.9532	171.875	140.625	13:11:19.4488	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_130000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_130000.aif	679.4490	c
261	Waveform 1	6	49216.116645064	49251.723243595	66.100	202.600	35.6066			13:40:16.1166	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_133000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_133000.aif	616.1165	c
261	Spectrogram 1	6	49216.116645064	49251.723243595	66.100	202.600	35.6066	66.406	70.312	13:40:16.1166	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_133000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_133000.aif	616.1165	c
262	Waveform 1	6	49370.751015825	49435.046359457	158.600	229.100	64.2953			13:42:50.7510	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_133000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_133000.aif	770.7510	c
262	Spectrogram 1	6	49370.751015825	49435.046359457	158.600	229.100	64.2953	187.500	175.781	13:42:50.7510	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_133000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_133000.aif	770.7510	c
263	Waveform 1	6	49586.140866993	49642.704492087	96.900	378.900	56.5636			13:46:26.1409	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_134500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_134500.aif	86.1410	su
263	Spectrogram 1	6	49586.140866993	49642.704492087	96.900	378.900	56.5636	160.156	125.000	13:46:26.1409	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_134500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_134500.aif	86.1410	su
264	Waveform 1	6	49681.770017332	49796.321531462	79.300	198.200	114.5515			13:48:01.7700	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_134500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_134500.aif	181.7700	sd
264	Spectrogram 1	6	49681.770017332	49796.321531462	79.300	198.200	114.5515	82.031	89.844	13:48:01.7700	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_134500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_134500.aif	181.7700	sd
265	Waveform 1	6	50271.741285041	50348.448071590	0.000	211.500	76.7068			13:57:51.7413	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_134500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_134500.aif	771.7415	sd
265	Spectrogram 1	6	50271.741285041	50348.448071590	0.000	211.500	76.7068	0.000	0.000	13:57:51.7413	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_134500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_134500.aif	771.7415	sd
266	Waveform 1	6	50648.683360399	50724.169349284	114.500	259.900	75.4860			14:04:08.6834	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_140000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_140000.aif	248.6835	su
266	Spectrogram 1	6	50648.683360399	50724.169349284	114.500	259.900	75.4860	144.531	140.625	14:04:08.6834	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_140000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_140000.aif	248.6835	su
267	Waveform 1	6	50893.249825735	50995.186430671	0.000	198.200	101.9366			14:08:13.2498	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_140000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_140000.aif	493.2500	c
267	Spectrogram 1	6	50893.249825735	50995.186430671	0.000	198.200	101.9366	0.000	0.000	14:08:13.2498	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_140000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_140000.aif	493.2500	c
268	Waveform 1	6	51041.088872833	51123.696181424	114.500	374.400	82.6073			14:10:41.0889	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_140000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_140000.aif	641.0890	c
268	Spectrogram 1	6	51041.088872833	51123.696181424	114.500	374.400	82.6073	140.625	132.812	14:10:41.0889	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_140000.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_140000.aif	641.0890	c
269	Waveform 1	6	51486.252429291	51532.053000000	0.000	207.000	45.8006			14:18:06.2524	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_141500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_141500.aif	186.2525	c
269	Spectrogram 1	6	51486.252429291	51532.053000000	0.000	207.000	45.8006	0.000	0.000	14:18:06.2524	C:\Users\xavier.mouy\Desktop\Brunswick\79296_Brunswick03_002K_M06_UTCm5_20161221_141500.aif	79296_Brunswick03_002K_M06_UTCm5_20161221_141500.aif	186.2525	c
