Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Class	Sound type	Software	Confidence
139	Spectrogram 1	1	0.1	64.74000000000001	64.64000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_083000_30858s675ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_083000_30858s675ms_ch10.aif	NN	nan	raven	0.0
140	Spectrogram 1	1	0.1	118.42500000000001	118.32500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_083000_30970s260ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_083000_30970s260ms_ch10.aif	NN	nan	raven	0.0
141	Spectrogram 1	1	0.1	50.205	50.105	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_084500_32258s505ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_084500_32258s505ms_ch10.aif	NN	nan	raven	0.0
142	Spectrogram 1	1	0.1	124.1845	124.0845	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_093000_34992s405ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_093000_34992s405ms_ch10.aif	NN	nan	raven	0.0
143	Spectrogram 1	1	0.1	44.445	44.345	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_101500_37745s385ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_101500_37745s385ms_ch10.aif	NN	nan	raven	0.0
144	Spectrogram 1	1	0.1	67.935	67.83500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_103000_38051s745ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_103000_38051s745ms_ch10.aif	NN	nan	raven	0.0
145	Spectrogram 1	1	0.1	53.175	53.074999999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_111500_40941s195ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_111500_40941s195ms_ch10.aif	NN	nan	raven	0.0
146	Spectrogram 1	1	0.1	68.60950000000001	68.50950000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_113000_42196s185ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_113000_42196s185ms_ch10.aif	NN	nan	raven	0.0
147	Spectrogram 1	1	0.1	78.7795	78.6795	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_124500_45992s130ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_124500_45992s130ms_ch10.aif	NN	nan	raven	0.0
148	Spectrogram 1	1	0.1	49.1245	49.024499999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_130000_47012s520ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_130000_47012s520ms_ch10.aif	NN	nan	raven	0.0
149	Spectrogram 1	1	0.1	61.0945	60.994499999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_140000_51043s785ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_140000_51043s785ms_ch10.aif	NN	nan	raven	0.0
150	Spectrogram 1	1	0.1	45.3	45.199999999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_141500_51724s995ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_141500_51724s995ms_ch10.aif	NN	nan	raven	0.0
151	Spectrogram 1	1	0.1	61.5895	61.4895	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_141500_51756s180ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_141500_51756s180ms_ch10.aif	NN	nan	raven	0.0
152	Spectrogram 1	1	0.1	51.33	51.23	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_143000_52681s710ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_143000_52681s710ms_ch10.aif	NN	nan	raven	0.0
153	Spectrogram 1	1	0.1	54.3895	54.2895	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_143000_52750s200ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_143000_52750s200ms_ch10.aif	NN	nan	raven	0.0
154	Spectrogram 1	1	0.1	76.12450000000001	76.02450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_143000_53076s360ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_143000_53076s360ms_ch10.aif	NN	nan	raven	0.0
155	Spectrogram 1	1	0.1	45.885	45.785	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_144500_53687s250ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_144500_53687s250ms_ch10.aif	NN	nan	raven	0.0
156	Spectrogram 1	1	0.1	63.2095	63.1095	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_150000_54045s000ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_150000_54045s000ms_ch10.aif	NN	nan	raven	0.0
157	Spectrogram 1	1	0.1	50.025	49.925	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_150000_54173s685ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_150000_54173s685ms_ch10.aif	NN	nan	raven	0.0
158	Spectrogram 1	1	0.1	64.3345	64.23450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_151500_55047s615ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_151500_55047s615ms_ch10.aif	NN	nan	raven	0.0
159	Spectrogram 1	1	0.1	58.98	58.879999999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_151500_55098s315ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_151500_55098s315ms_ch10.aif	NN	nan	raven	0.0
160	Spectrogram 1	1	0.1	68.52000000000001	68.42000000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_160000_58230s330ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_160000_58230s330ms_ch10.aif	NN	nan	raven	0.0
161	Spectrogram 1	1	0.1	56.3245	56.2245	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_163000_60203s790ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_163000_60203s790ms_ch10.aif	NN	nan	raven	0.0
162	Spectrogram 1	1	0.1	49.53	49.43	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_170000_61495s440ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_170000_61495s440ms_ch10.aif	NN	nan	raven	0.0
163	Spectrogram 1	1	0.1	71.4	71.30000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100114_231500_83834s970ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100114_231500_83834s970ms_ch10.aif	NN	nan	raven	0.0
164	Spectrogram 1	1	0.1	50.384499999999996	50.284499999999994	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100118_001500_1008s060ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100118_001500_1008s060ms_ch10.aif	NN	nan	raven	0.0
165	Spectrogram 1	1	0.1	51.4645	51.3645	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100118_070000_25882s170ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100118_070000_25882s170ms_ch10.aif	NN	nan	raven	0.0
166	Spectrogram 1	1	0.1	50.699999999999996	50.599999999999994	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100118_104500_39396s675ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100118_104500_39396s675ms_ch10.aif	NN	nan	raven	0.0
167	Spectrogram 1	1	0.1	52.365	52.265	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100118_133000_48946s785ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100118_133000_48946s785ms_ch10.aif	NN	nan	raven	0.0
168	Spectrogram 1	1	0.1	76.48450000000001	76.38450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100118_161500_58502s415ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100118_161500_58502s415ms_ch10.aif	NN	nan	raven	0.0
169	Spectrogram 1	1	0.1	57.495	57.394999999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100118_163000_59760s090ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100118_163000_59760s090ms_ch10.aif	NN	nan	raven	0.0
170	Spectrogram 1	1	0.1	75.495	75.39500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100118_164500_60481s980ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100118_164500_60481s980ms_ch10.aif	NN	nan	raven	0.0
171	Spectrogram 1	1	0.1	59.7895	59.689499999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100118_170000_61201s800ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100118_170000_61201s800ms_ch10.aif	NN	nan	raven	0.0
172	Spectrogram 1	1	0.1	51.5995	51.4995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_014500_6480s495ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_014500_6480s495ms_ch10.aif	NN	nan	raven	0.0
173	Spectrogram 1	1	0.1	53.175	53.074999999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_020000_7920s855ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_020000_7920s855ms_ch10.aif	NN	nan	raven	0.0
174	Spectrogram 1	1	0.1	53.22	53.12	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_023000_9757s710ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_023000_9757s710ms_ch10.aif	NN	nan	raven	0.0
175	Spectrogram 1	1	0.1	60.5545	60.454499999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_031500_11880s135ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_031500_11880s135ms_ch10.aif	NN	nan	raven	0.0
176	Spectrogram 1	1	0.1	48.5395	48.439499999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_054500_21263s265ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_054500_21263s265ms_ch10.aif	NN	nan	raven	0.0
177	Spectrogram 1	1	0.1	86.6545	86.5545	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_070000_25750s515ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_070000_25750s515ms_ch10.aif	NN	nan	raven	0.0
178	Spectrogram 1	1	0.1	49.6645	49.564499999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_073000_27209s550ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_073000_27209s550ms_ch10.aif	NN	nan	raven	0.0
179	Spectrogram 1	1	0.1	57.5845	57.4845	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_081500_29916s855ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_081500_29916s855ms_ch10.aif	NN	nan	raven	0.0
180	Spectrogram 1	1	0.1	49.3945	49.2945	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_101500_37307s640ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_101500_37307s640ms_ch10.aif	NN	nan	raven	0.0
181	Spectrogram 1	1	0.1	102.8545	102.75450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_103000_38530s125ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_103000_38530s125ms_ch10.aif	NN	nan	raven	0.0
182	Spectrogram 1	1	0.1	72.1645	72.06450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_110000_39801s495ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_110000_39801s495ms_ch10.aif	NN	nan	raven	0.0
183	Spectrogram 1	1	0.1	98.89500000000001	98.79500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_121500_44640s810ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_121500_44640s810ms_ch10.aif	NN	nan	raven	0.0
184	Spectrogram 1	1	0.1	49.934999999999995	49.834999999999994	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_124500_46680s450ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_124500_46680s450ms_ch10.aif	NN	nan	raven	0.0
185	Spectrogram 1	1	0.1	76.12450000000001	76.02450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_131500_48271s410ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_131500_48271s410ms_ch10.aif	NN	nan	raven	0.0
186	Spectrogram 1	1	0.1	49.754999999999995	49.654999999999994	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_131500_48480s090ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_131500_48480s090ms_ch10.aif	NN	nan	raven	0.0
187	Spectrogram 1	1	0.1	49.394999999999996	49.294999999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_133000_48840s135ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_133000_48840s135ms_ch10.aif	NN	nan	raven	0.0
188	Spectrogram 1	1	0.1	48.045	47.945	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_143000_52265s565ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_143000_52265s565ms_ch10.aif	NN	nan	raven	0.0
189	Spectrogram 1	1	0.1	97.59	97.49000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_143000_52619s940ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_143000_52619s940ms_ch10.aif	NN	nan	raven	0.0
190	Spectrogram 1	1	0.1	61.815	61.714999999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_144500_53340s930ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_144500_53340s930ms_ch10.aif	NN	nan	raven	0.0
191	Spectrogram 1	1	0.1	52.949999999999996	52.849999999999994	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_144500_53888s685ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_144500_53888s685ms_ch10.aif	NN	nan	raven	0.0
192	Spectrogram 1	1	0.1	69.19500000000001	69.09500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_150000_54120s315ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_150000_54120s315ms_ch10.aif	NN	nan	raven	0.0
193	Spectrogram 1	1	0.1	88.40950000000001	88.30950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_150000_54783s000ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_150000_54783s000ms_ch10.aif	NN	nan	raven	0.0
194	Spectrogram 1	1	0.1	75.71950000000001	75.61950000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_151500_55682s475ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_151500_55682s475ms_ch10.aif	NN	nan	raven	0.0
195	Spectrogram 1	1	0.1	61.41	61.309999999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_161500_58745s565ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_161500_58745s565ms_ch10.aif	NN	nan	raven	0.0
196	Spectrogram 1	1	0.1	44.625	44.525	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_163000_59927s565ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_163000_59927s565ms_ch10.aif	NN	nan	raven	0.0
197	Spectrogram 1	1	0.1	48.8095	48.7095	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_163000_60081s360ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_163000_60081s360ms_ch10.aif	NN	nan	raven	0.0
198	Spectrogram 1	1	0.1	46.83	46.73	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_164500_61087s110ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_164500_61087s110ms_ch10.aif	NN	nan	raven	0.0
199	Spectrogram 1	1	0.1	45.9745	45.8745	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_164500_61119s735ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_164500_61119s735ms_ch10.aif	NN	nan	raven	0.0
200	Spectrogram 1	1	0.1	52.6795	52.579499999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_170000_61665s525ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_170000_61665s525ms_ch10.aif	NN	nan	raven	0.0
201	Spectrogram 1	1	0.1	50.4295	50.329499999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_170000_61810s980ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_170000_61810s980ms_ch10.aif	NN	nan	raven	0.0
202	Spectrogram 1	1	0.1	51.6	51.5	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_203000_74323s920ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_203000_74323s920ms_ch10.aif	NN	nan	raven	0.0
203	Spectrogram 1	1	0.1	51.2845	51.1845	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_203000_74571s975ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_203000_74571s975ms_ch10.aif	NN	nan	raven	0.0
204	Spectrogram 1	1	0.1	56.595	56.495	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100122_231500_84341s115ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100122_231500_84341s115ms_ch10.aif	NN	nan	raven	0.0
205	Spectrogram 1	1	0.1	52.4995	52.399499999999996	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_060000_22229s925ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_060000_22229s925ms_ch10.aif	NN	nan	raven	0.0
206	Spectrogram 1	1	0.1	60.0145	59.9145	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_064500_24573s690ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_064500_24573s690ms_ch10.aif	NN	nan	raven	0.0
207	Spectrogram 1	1	0.1	113.79	113.69000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200912-NOPP9_CH10\noise\NOPP9_Clips_Bac_FP_20100126_070000_25587s270ms_ch10.aif	0.1	NOPP9_Clips_Bac_FP_20100126_070000_25587s270ms_ch10.aif	NN	nan	raven	0.0
