Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Class	Sound type	Software	Confidence
387	Spectrogram 1	1	0.1	109.8045	109.70450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_001500_1303s770ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_001500_1303s770ms_ch10.aif	NN	nan	raven	0.0
388	Spectrogram 1	1	0.1	187.07	186.97	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_001500_1483s635ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_001500_1483s635ms_ch10.aif	NN	nan	raven	0.0
389	Spectrogram 1	1	0.1	76.7295	76.62950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_001500_1567s005ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_001500_1567s005ms_ch10.aif	NN	nan	raven	0.0
390	Spectrogram 1	1	0.1	472.35499999999996	472.25499999999994	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_003000_2026s035ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_003000_2026s035ms_ch10.aif	NN	nan	raven	0.0
391	Spectrogram 1	1	0.1	74.075	73.97500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_003000_2128s800ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_003000_2128s800ms_ch10.aif	NN	nan	raven	0.0
392	Spectrogram 1	1	0.1	71.5325	71.4325	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_003000_2223s998ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_003000_2223s998ms_ch10.aif	NN	nan	raven	0.0
393	Spectrogram 1	1	0.1	72.6345	72.53450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_003000_2277s840ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_003000_2277s840ms_ch10.aif	NN	nan	raven	0.0
394	Spectrogram 1	1	0.1	86.4495	86.3495	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_003000_2333s685ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_003000_2333s685ms_ch10.aif	NN	nan	raven	0.0
395	Spectrogram 1	1	0.1	113.4045	113.3045	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_003000_2429s925ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_003000_2429s925ms_ch10.aif	NN	nan	raven	0.0
396	Spectrogram 1	1	0.1	556.235	556.135	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_004500_2990s430ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_004500_2990s430ms_ch10.aif	NN	nan	raven	0.0
397	Spectrogram 1	1	0.1	114.26	114.16000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_004500_3060s930ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_004500_3060s930ms_ch10.aif	NN	nan	raven	0.0
398	Spectrogram 1	1	0.1	68.56200000000001	68.46200000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_004500_3125s595ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_004500_3125s595ms_ch10.aif	NN	nan	raven	0.0
399	Spectrogram 1	1	0.1	79.15950000000001	79.05950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_004500_3204s525ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_004500_3204s525ms_ch10.aif	NN	nan	raven	0.0
400	Spectrogram 1	1	0.1	69.03500000000001	68.93500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_004500_3300s090ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_004500_3300s090ms_ch10.aif	NN	nan	raven	0.0
401	Spectrogram 1	1	0.1	150.9795	150.8795	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_004500_3436s395ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_004500_3436s395ms_ch10.aif	NN	nan	raven	0.0
402	Spectrogram 1	1	0.1	81.32000000000001	81.22000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_004500_3488s460ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_004500_3488s460ms_ch10.aif	NN	nan	raven	0.0
403	Spectrogram 1	1	0.1	260.71999999999997	260.61999999999995	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_010000_3716s010ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_010000_3716s010ms_ch10.aif	NN	nan	raven	0.0
404	Spectrogram 1	1	0.1	83.4345	83.3345	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_010000_3853s890ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_010000_3853s890ms_ch10.aif	NN	nan	raven	0.0
405	Spectrogram 1	1	0.1	120.01950000000001	119.91950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_010000_3960s975ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_010000_3960s975ms_ch10.aif	NN	nan	raven	0.0
406	Spectrogram 1	1	0.1	125.7795	125.6795	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_010000_4089s180ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_010000_4089s180ms_ch10.aif	NN	nan	raven	0.0
407	Spectrogram 1	1	0.1	179.495	179.395	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_010000_4230s893ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_010000_4230s893ms_ch10.aif	NN	nan	raven	0.0
408	Spectrogram 1	1	0.1	74.9745	74.87450000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_010000_4283s880ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_010000_4283s880ms_ch10.aif	NN	nan	raven	0.0
409	Spectrogram 1	1	0.1	76.90950000000001	76.80950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_010000_4343s550ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_010000_4343s550ms_ch10.aif	NN	nan	raven	0.0
410	Spectrogram 1	1	0.1	179.2245	179.1245	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_011500_4545s720ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_011500_4545s720ms_ch10.aif	NN	nan	raven	0.0
411	Spectrogram 1	1	0.1	235.07	234.97	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_011500_4801s125ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_011500_4801s125ms_ch10.aif	NN	nan	raven	0.0
412	Spectrogram 1	1	0.1	75.47	75.37	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_011500_4935s315ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_011500_4935s315ms_ch10.aif	NN	nan	raven	0.0
413	Spectrogram 1	1	0.1	134.15	134.05	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_011500_5051s280ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_011500_5051s280ms_ch10.aif	NN	nan	raven	0.0
414	Spectrogram 1	1	0.1	68.0445	67.9445	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_013000_5890s665ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_013000_5890s665ms_ch10.aif	NN	nan	raven	0.0
415	Spectrogram 1	1	0.1	130.865	130.76500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_013000_6122s535ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_013000_6122s535ms_ch10.aif	NN	nan	raven	0.0
416	Spectrogram 1	1	0.1	74.21000000000001	74.11000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_013000_6166s995ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_013000_6166s995ms_ch10.aif	NN	nan	raven	0.0
417	Spectrogram 1	1	0.1	67.28	67.18	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_013000_6253s080ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_013000_6253s080ms_ch10.aif	NN	nan	raven	0.0
418	Spectrogram 1	1	0.1	104.76450000000001	104.66450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_014500_6339s510ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_014500_6339s510ms_ch10.aif	NN	nan	raven	0.0
419	Spectrogram 1	1	0.1	97.00200000000001	96.90200000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_014500_6431s535ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_014500_6431s535ms_ch10.aif	NN	nan	raven	0.0
420	Spectrogram 1	1	0.1	87.665	87.56500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_014500_6512s895ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_014500_6512s895ms_ch10.aif	NN	nan	raven	0.0
421	Spectrogram 1	1	0.1	103.91000000000001	103.81000000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_014500_6971s100ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_014500_6971s100ms_ch10.aif	NN	nan	raven	0.0
422	Spectrogram 1	1	0.1	67.46000000000001	67.36000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_014500_7154s160ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_014500_7154s160ms_ch10.aif	NN	nan	raven	0.0
423	Spectrogram 1	1	0.1	101.84	101.74000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_020000_7474s140ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_020000_7474s140ms_ch10.aif	NN	nan	raven	0.0
424	Spectrogram 1	1	0.1	93.2	93.10000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_020000_7593s825ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_020000_7593s825ms_ch10.aif	NN	nan	raven	0.0
425	Spectrogram 1	1	0.1	228.4545	228.3545	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_020000_7830s465ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_020000_7830s465ms_ch10.aif	NN	nan	raven	0.0
426	Spectrogram 1	1	0.1	74.0745	73.9745	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_020000_7882s845ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_020000_7882s845ms_ch10.aif	NN	nan	raven	0.0
427	Spectrogram 1	1	0.1	73.7595	73.65950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_020000_7928s970ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_020000_7928s970ms_ch10.aif	NN	nan	raven	0.0
428	Spectrogram 1	1	0.1	151.79	151.69	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_020000_8055s330ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_020000_8055s330ms_ch10.aif	NN	nan	raven	0.0
429	Spectrogram 1	1	0.1	71.01450000000001	70.91450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_021500_8100s585ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_021500_8100s585ms_ch10.aif	NN	nan	raven	0.0
430	Spectrogram 1	1	0.1	70.61	70.51	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_021500_8145s675ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_021500_8145s675ms_ch10.aif	NN	nan	raven	0.0
431	Spectrogram 1	1	0.1	131.36	131.26000000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_021500_8246s610ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_021500_8246s610ms_ch10.aif	NN	nan	raven	0.0
432	Spectrogram 1	1	0.1	75.875	75.775	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_021500_8315s055ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_021500_8315s055ms_ch10.aif	NN	nan	raven	0.0
433	Spectrogram 1	1	0.1	81.00500000000001	80.90500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_021500_8363s880ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_021500_8363s880ms_ch10.aif	NN	nan	raven	0.0
434	Spectrogram 1	1	0.1	67.19000000000001	67.09000000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_021500_8415s705ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_021500_8415s705ms_ch10.aif	NN	nan	raven	0.0
435	Spectrogram 1	1	0.1	119.65950000000001	119.55950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_021500_8739s285ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_021500_8739s285ms_ch10.aif	NN	nan	raven	0.0
436	Spectrogram 1	1	0.1	114.44000000000001	114.34000000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_021500_8846s385ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_021500_8846s385ms_ch10.aif	NN	nan	raven	0.0
437	Spectrogram 1	1	0.1	103.99950000000001	103.89950000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_021500_8926s710ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_021500_8926s710ms_ch10.aif	NN	nan	raven	0.0
438	Spectrogram 1	1	0.1	73.26450000000001	73.16450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_023000_9026s775ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_023000_9026s775ms_ch10.aif	NN	nan	raven	0.0
439	Spectrogram 1	1	0.1	92.7945	92.6945	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_023000_9103s253ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_023000_9103s253ms_ch10.aif	NN	nan	raven	0.0
440	Spectrogram 1	1	0.1	119.4345	119.3345	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_023000_9186s570ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_023000_9186s570ms_ch10.aif	NN	nan	raven	0.0
441	Spectrogram 1	1	0.1	71.8245	71.7245	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_023000_9316s830ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_023000_9316s830ms_ch10.aif	NN	nan	raven	0.0
442	Spectrogram 1	1	0.1	71.1725	71.0725	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_023000_9465s532ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_023000_9465s532ms_ch10.aif	NN	nan	raven	0.0
443	Spectrogram 1	1	0.1	70.07000000000001	69.97000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_023000_9539s895ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_023000_9539s895ms_ch10.aif	NN	nan	raven	0.0
444	Spectrogram 1	1	0.1	74.0295	73.9295	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_023000_9675s330ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_023000_9675s330ms_ch10.aif	NN	nan	raven	0.0
445	Spectrogram 1	1	0.1	73.467	73.367	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_023000_9824s325ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_023000_9824s325ms_ch10.aif	NN	nan	raven	0.0
446	Spectrogram 1	1	0.1	72.1845	72.0845	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_023000_9879s855ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_023000_9879s855ms_ch10.aif	NN	nan	raven	0.0
447	Spectrogram 1	1	0.1	186.6645	186.5645	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_024500_10161s540ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_024500_10161s540ms_ch10.aif	NN	nan	raven	0.0
448	Spectrogram 1	1	0.1	67.0995	66.99950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_024500_10218s090ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_024500_10218s090ms_ch10.aif	NN	nan	raven	0.0
449	Spectrogram 1	1	0.1	69.2595	69.15950000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_024500_10436s700ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_024500_10436s700ms_ch10.aif	NN	nan	raven	0.0
450	Spectrogram 1	1	0.1	68.135	68.03500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_024500_10578s435ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_024500_10578s435ms_ch10.aif	NN	nan	raven	0.0
451	Spectrogram 1	1	0.1	80.465	80.36500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_024500_9923s490ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_024500_9923s490ms_ch10.aif	NN	nan	raven	0.0
452	Spectrogram 1	1	0.1	73.49000000000001	73.39000000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_030000_10828s665ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_030000_10828s665ms_ch10.aif	NN	nan	raven	0.0
453	Spectrogram 1	1	0.1	74.885	74.78500000000001	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_030000_11048s310ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_030000_11048s310ms_ch10.aif	NN	nan	raven	0.0
454	Spectrogram 1	1	0.1	72.45500000000001	72.35500000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_030000_11670s810ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_030000_11670s810ms_ch10.aif	NN	nan	raven	0.0
455	Spectrogram 1	1	0.1	92.34450000000001	92.24450000000002	0.0	1000.0	C:\Users\xavier.mouy\Documents\GitHub\minke-whale-dataset\datasets\USA-NEFSC-SBNMS-200812-NOPP5_CH10\noise\NOPP5_Clips_Ano_1000_20090215_031500_11839s995ms_ch10.aif	0.1	NOPP5_Clips_Ano_1000_20090215_031500_11839s995ms_ch10.aif	NN	nan	raven	0.0
