Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	score	rating	tags	notes
1366	Spectrogram 1	8	27570.3896	27573.36302	83.33333333	430.7017544				
1367	Spectrogram 1	8	27609.2839	27613.30666	48.87676508	396.2451861				
1368	Spectrogram 1	8	27617.85001	27622.84515	83.33333333	430.7017544				
1369	Spectrogram 1	8	27629.24735	27631.81135	83.33333333	430.7017544				
1370	Spectrogram 1	8	27634.0357	27637.11193	83.33333333	430.7017544				
1371	Spectrogram 1	8	27643.643	27665.12927	83.33333333	430.7017544				
1372	Spectrogram 1	8	27669.37937	27675.77776	63.51091142	410.8793325				
1373	Spectrogram 1	8	27688.50861	27693.38325	93.9987163	441.3671374				
1374	Spectrogram 1	8	27678.99596	27683.04465	83.33333333	430.7017544				
1375	Spectrogram 1	8	27683.61785	27685.62415	83.33333333	430.7017544				
1376	Spectrogram 1	8	27711.60398	27713.69565	18.38896021	365.7573813				
1377	Spectrogram 1	8	27694.94502	27700.71887	83.33333333	430.7017544				
1378	Spectrogram 1	8	27756.1383	27758.07869	70.12195122	430.7017544				
1379	Spectrogram 1	8	27762.0061	27764.0124	83.33333333	430.7017544				
1380	Spectrogram 1	8	27765.1886	27767.1949	83.33333333	430.7017544				
1381	Spectrogram 1	8	27773.2621	27775.2684	83.33333333	430.7017544				
1382	Spectrogram 1	8	27777.29329	27782.2029	83.33333333	430.7017544				
1383	Spectrogram 1	8	27785.2886	27787.2949	83.33333333	430.7017544				
1384	Spectrogram 1	8	27792.86374	27797.6129	83.33333333	430.7017544				
1385	Spectrogram 1	8	27799.5596	27802.28173	83.33333333	430.7017544				
1386	Spectrogram 1	8	27808.5376	27823.0581	83.33333333	430.7017544				
1387	Spectrogram 1	8	27823.6461	27826.18166	83.33333333	430.7017544				
1388	Spectrogram 1	8	27828.5036	27832.28679	83.33333333	430.7017544				
1389	Spectrogram 1	8	27834.60579	27837.1764	83.33333333	430.7017544				
1390	Spectrogram 1	8	27837.2806	27839.2869	83.33333333	430.7017544				
1391	Spectrogram 1	8	27844.9521	27846.9584	83.33333333	430.7017544				
1392	Spectrogram 1	8	27852.68455	27857.70117	83.33333333	430.7017544				
1393	Spectrogram 1	8	27859.7591	27864.98946	83.33333333	430.7017544				
1394	Spectrogram 1	8	27866.17263	27869.05642	102.6315789	409.6491228				
1395	Spectrogram 1	8	27878.47754	27881.16015	83.33333333	430.7017544				
1396	Spectrogram 1	8	27881.41561	27887.8482	67.16944801	414.5378691				
1397	Spectrogram 1	8	27888.3688	27893.35415	83.33333333	430.7017544				
1398	Spectrogram 1	8	27893.96085	27895.70442	83.33333333	430.7017544				
1399	Spectrogram 1	8	27896.79293	27899.96381	83.33333333	430.7017544				
1400	Spectrogram 1	8	27990.49958	27993.5758	83.33333333	430.7017544				
1401	Spectrogram 1	8	27994.25985	27996.74669	83.33333333	430.7017544				
1402	Spectrogram 1	8	28007.25319	28011.55991	83.33333333	430.7017544				
1403	Spectrogram 1	8	28019.32147	28024.29076	69.6084724	416.9768935				
1404	Spectrogram 1	8	28027.65095	28031.81569	83.33333333	430.7017544				
1405	Spectrogram 1	8	28036.9706	28038.63072	83.33333333	430.7017544				
1406	Spectrogram 1	8	28015.96128	28017.09712	45.2182285	392.5866496				
1407	Spectrogram 1	8	28040.76041	28046.2464	83.33333333	430.7017544				
1408	Spectrogram 1	8	28053.39661	28060.77956	83.33333333	430.7017544				
1409	Spectrogram 1	8	28073.97439	28077.34387	48.87676508	396.2451861				
1410	Spectrogram 1	8	28064.4741	28071.33339	83.33333333	430.7017544				
1411	Spectrogram 1	8	28071.57002	28073.69972	83.33333333	430.7017544				
1412	Spectrogram 1	8	28084.0716	28087.23513	83.33333333	430.7017544				
1413	Spectrogram 1	8	28113.40673	28119.2429	83.33333333	430.7017544				
1414	Spectrogram 1	8	28134.893	28139.43635	83.33333333	430.7017544				
1415	Spectrogram 1	8	28146.29871	28150.51078	83.33333333	430.7017544				
1416	Spectrogram 1	8	28186.21135	28188.21765	83.33333333	430.7017544				
1417	Spectrogram 1	8	28237.07111	28251.837	83.33333333	430.7017544				
1418	Spectrogram 1	8	28263.89599	28265.65637	43.9987163	391.3671374				
1419	Spectrogram 1	8	28254.34531	28259.74984	81.80359435	429.1720154				
1420	Spectrogram 1	8	28265.893	28268.3144	83.33333333	430.7017544				
1421	Spectrogram 1	8	28274.9511	28276.68346	83.33333333	430.7017544				
1422	Spectrogram 1	8	28278.86049	28285.91215	83.33333333	430.7017544				
1423	Spectrogram 1	8	28295.88876	28300.39408	73.26700899	420.63543				
1424	Spectrogram 1	8	28286.19611	28294.15627	83.02310655	430.3915276				
1425	Spectrogram 1	8	28311.41189	28317.95225	79.36456996	426.732991				
1426	Spectrogram 1	8	28304.0626	28310.99524	83.33333333	430.7017544				
1427	Spectrogram 1	8	28319.04076	28320.22393	67.16944801	414.5378691				
1428	Spectrogram 1	8	28320.4106	28322.4169	83.33333333	430.7017544				
1429	Spectrogram 1	8	28364.04835	28366.88794	83.33333333	430.7017544				
1430	Spectrogram 1	8	28373.9101	28379.38216	83.33333333	430.7017544				
1431	Spectrogram 1	8	28380.13009	28383.16829	73.26700899	420.63543				
1432	Spectrogram 1	8	28442.51635	28444.07761	83.33333333	430.7017544				
1433	Spectrogram 1	8	28444.36157	28446.34929	83.33333333	430.7017544				
1434	Spectrogram 1	8	28447.36681	28448.83393	35.46213094	382.830552				
1435	Spectrogram 1	8	28455.53065	28469.49199	43.29268293	430.7017544				
1436	Spectrogram 1	8	28508.81109	28511.47067	47.65725289	395.0256739				
1437	Spectrogram 1	8	28475.12385	28478.53137	72.56097561	430.7017544				
1438	Spectrogram 1	8	28496.01585	28499.07111	65.24390244	430.7017544				
1439	Spectrogram 1	8	28506.93685	28508.44177	65.24390244	430.7017544				
1440	Spectrogram 1	8	28525.43202	28527.6679	60.36585366	430.7017544				
1441	Spectrogram 1	8	28538.3916	28540.3979	83.33333333	430.7017544				
1442	Spectrogram 1	8	28550.3846	28552.3909	83.33333333	430.7017544				
1443	Spectrogram 1	8	28626.19033	28629.7089	83.33333333	430.7017544				
1444	Spectrogram 1	8	28635.41901	28639.4909	83.33333333	430.7017544				
1445	Spectrogram 1	8	28653.46235	28654.91757	66.46341463	430.7017544				
1446	Spectrogram 1	8	28669.07335	28671.07965	83.33333333	430.7017544				
1447	Spectrogram 1	8	28677.38135	28679.38765	83.33333333	430.7017544				
1448	Spectrogram 1	8	28680.86535	28686.01114	83.33333333	430.7017544				
1449	Spectrogram 1	8	28696.56032	28698.08406	17.16944801	257.9268293				
1450	Spectrogram 1	8	28690.41251	28695.52378	83.33333333	430.7017544				
1451	Spectrogram 1	8	28703.07585	28705.08215	83.33333333	430.7017544				
1452	Spectrogram 1	8	226.8126806	228.043172	24.3902439	393.902439				
1453	Spectrogram 1	8	496.6215679	499.035224	17.68292683	387.195122				
1454	Spectrogram 1	8	503.9098627	506.2761922	26.2195122	425				
1455	Spectrogram 1	8	1483.522941	1484.564126	53.04878049	393.2926829				
1456	Spectrogram 1	8	1587.357478	1589.250542	70.12195122	407.9268293				
1457	Spectrogram 1	8	1751.580744	1753.521134	45.73170732	400.6097561				
1458	Spectrogram 1	8	2125.981395	2127.353866	6.707317073	414.0243902				
1459	Spectrogram 1	8	2220.066655	2222.385658	37.19512195	378.6585366				
1460	Spectrogram 1	8	2238.902637	2240.038475	46.95121951	376.2195122				
1461	Spectrogram 1	8	2268.055816	2269.333634	55.48780488	384.7560976				
1462	Spectrogram 1	8	2364.649386	2366.069184	37.19512195	404.2682927				
1463	Spectrogram 1	8	2741.511019	2744.019328	70.12195122	422.5609756				
1464	Spectrogram 1	8	2969.719834	2971.376264	12.80487805	337.195122				
1465	Spectrogram 1	8	3236.547146	3239.197435	73.7804878	410.3658537				
1466	Spectrogram 1	8	3385.53125	3388.086886	87.19512195	420.1219512				
1467	Spectrogram 1	8	3393.766077	3395.091221	112.804878	396.9512195				
1468	Spectrogram 1	8	3408.673952	3411.655527	87.19512195	481.097561				
1469	Spectrogram 1	8	3424.149747	3425.332912	40.85365854	471.3414634				
1470	Spectrogram 1	8	3503.469111	3506.450686	44.51219512	361.5853659				
1471	Spectrogram 1	8	3517.525108	3519.418172	84.75609756	335.9756098				
1472	Spectrogram 1	8	3666.035947	3667.597724	43.29268293	415.2439024				
1473	Spectrogram 1	8	3766.131684	3767.220195	94.51219512	412.804878				
1474	Spectrogram 1	8	3899.876626	3901.817016	70.12195122	370.1219512				
1475	Spectrogram 1	8	3921.74151	3924.202493	54.26829268	417.6829268				
1476	Spectrogram 1	8	3950.46875	3952.314487	23.7804878	359.1463415				
1477	Spectrogram 1	8	4049.617955	4051.274386	33.53658537	376.2195122				
1478	Spectrogram 1	8	4085.822796	4088.378432	37.19512195	415.2439024				
1479	Spectrogram 1	8	4107.640354	4109.91203	38.41463415	437.195122				
1480	Spectrogram 1	8	4180.286669	4183.410224	65.24390244	411.5853659				
1481	Spectrogram 1	8	4315.451409	4316.918533	66.46341463	427.4390244				
1482	Spectrogram 1	8	4489.187319	4491.175036	29.87804878	368.902439				
1483	Spectrogram 1	8	4497.327493	4498.463331	31.09756098	409.1463415				
1484	Spectrogram 1	8	4526.811958	4529.935513	39.63414634	433.5365854				
1485	Spectrogram 1	8	4535.330744	4538.075686	12.80487805	462.804878				
1486	Spectrogram 1	8	4824.117594	4825.300759	21.34146341	388.4146341				
1487	Spectrogram 1	8	4840.303288	4841.723085	3.048780488	383.5365854				
1488	Spectrogram 1	8	4862.783418	4864.581828	23.7804878	270.1219512				
1489	Spectrogram 1	8	4935.05112	4937.701409	32.31707317	404.2682927				
1490	Spectrogram 1	8	4982.046423	4983.702854	35.97560976	298.1707317				
1491	Spectrogram 1	8	5170.500903	5172.157334	60.36585366	387.195122				
1492	Spectrogram 1	8	5315.130961	5317.402637	45.73170732	394.5121951				
1493	Spectrogram 1	8	5434.677926	5437.801481	46.95121951	396.9512195				
1494	Spectrogram 1	8	5463.689126	5465.960802	33.53658537	400.6097561				
1495	Spectrogram 1	8	5508.933345	5511.394328	23.7804878	409.1463415				
1496	Spectrogram 1	8	5577.935513	5580.680455	15.24390244	417.6829268				
1497	Spectrogram 1	8	5586.02836	5588.583996	0	443.2926829				
1498	Spectrogram 1	8	5666.578215	5669.417811	9.146341463	414.0243902				
1499	Spectrogram 1	8	5720.388548	5721.619039	9.146341463	381.097561				
1500	Spectrogram 1	8	5787.261019	5789.438042	33.53658537	379.8780488				
1501	Spectrogram 1	8	5876.093027	5877.134212	38.41463415	394.5121951				
1502	Spectrogram 1	8	5914.427565	5917.456467	14.02439024	416.4634146				
1503	Spectrogram 1	8	5945.095195	5948.408056	49.3902439	423.7804878				
1504	Spectrogram 1	8	5954.1819	5956.926842	55.48780488	415.2439024				
1505	Spectrogram 1	8	6046.232117	6048.503793	46.95121951	417.6829268				
1506	Spectrogram 1	8	6053.709718	6056.312681	22.56097561	390.8536585				
1507	Spectrogram 1	8	6208.893605	6211.259935	15.24390244	345.7317073				
1508	Spectrogram 1	8	6233.834718	6235.017883	22.56097561	353.0487805				
1509	Spectrogram 1	8	6404.021134	6406.908056	20.12195122	379.8780488				
1510	Spectrogram 1	8	6464.646496	6467.391438	38.41463415	366.4634146				
1511	Spectrogram 1	8	6599.243316	6601.231033	15.24390244	185.9756098				
1512	Spectrogram 1	8	6621.723447	6623.237897	26.2195122	376.2195122				
1513	Spectrogram 1	8	6624.184429	6625.69888	26.2195122	395.7317073				
1514	Spectrogram 1	8	6629.958273	6632.277276	23.7804878	410.3658537				
1515	Spectrogram 1	8	6638.997652	6642.21586	23.7804878	421.3414634				
1516	Spectrogram 1	8	6676.101698	6677.663475	0	275				
1517	Spectrogram 1	8	6761.904805	6764.555094	11.58536585	239.6341463				
1518	Spectrogram 1	8	6787.129877	6788.786308	20.12195122	359.1463415				
1519	Spectrogram 1	8	6849.553649	6851.777999	15.24390244	325				
1520	Spectrogram 1	8	6865.36073	6868.294978	22.56097561	370.1219512				
1521	Spectrogram 1	8	6873.311597	6875.867233	27.43902439	400.6097561				
1522	Spectrogram 1	8	6880.931178	6882.824241	25	383.5365854				
1523	Spectrogram 1	8	6889.828577	6891.910947	33.53658537	399.3902439				
1524	Spectrogram 1	8	6898.867955	6900.477059	17.68292683	305.4878049				
1525	Spectrogram 1	8	7015.859285	7018.083634	14.02439024	373.7804878				
1526	Spectrogram 1	8	7033.038837	7034.695267	34.75609756	329.8780488				
1527	Spectrogram 1	8	7153.816293	7155.330744	15.24390244	372.5609756				
1528	Spectrogram 1	8	7184.341944	7187.560152	22.56097561	405.4878049				
1529	Spectrogram 1	8	7291.820629	7294.376264	0	270.1219512				
1530	Spectrogram 1	8	7308.858201	7310.893244	17.68292683	305.4878049				
1531	Spectrogram 1	8	7368.67901	7370.714053	7.926829268	237.195122				
1532	Spectrogram 1	8	7377.718389	7379.09086	3.048780488	193.2926829				
1533	Spectrogram 1	8	7831.769689	7833.852059	3.048780488	305.4878049				
1534	Spectrogram 1	8	7880.137464	7881.699241	0	244.5121951				
1535	Spectrogram 1	8	7914.496568	7915.821712	7.926829268	346.9512195				
1536	Spectrogram 1	8	7947.672507	7949.092305	6.707317073	372.5609756				
1537	Spectrogram 1	8	8605.606756	8606.884574	12.80487805	382.3170732				
1538	Spectrogram 1	8	13704.10025	13706.3246	14.02439024	287.195122				
1539	Spectrogram 1	8	13815.27041	13816.97417	0	284.7560976				
1540	Spectrogram 1	8	13848.20972	13850.15011	0.609756098	225				
1541	Spectrogram 1	8	13856.49187	13860.41998	14.02439024	245.7317073				
1542	Spectrogram 1	8	13893.7379	13896.34086	0	170.1219512				
1543	Spectrogram 1	8	13911.34339	13912.71586	3.048780488	218.902439				
1544	Spectrogram 1	8	13919.15228	13921.3293	11.58536585	227.4390244				
1545	Spectrogram 1	8	13936.89975	13942.72092	12.80487805	171.3414634				
1546	Spectrogram 1	8	13952.80148	13953.93732	12.80487805	238.4146341				
1547	Spectrogram 1	8	13960.04245	13961.69888	0	183.5365854				
1548	Spectrogram 1	8	14147.45574	14148.54426	20.12195122	244.5121951				
1549	Spectrogram 1	8	14135.34014	14135.86073	29.87804878	201.8292683				
1550	Spectrogram 1	8	14170.78775	14172.63349	0	225				
1551	Spectrogram 1	8	14226.49115	14228.43154	17.68292683	226.2195122				
1552	Spectrogram 1	8	14229.94599	14232.31232	11.58536585	185.9756098				
1553	Spectrogram 1	8	14236.33508	14243.15011	6.707317073	233.5365854				
1554	Spectrogram 1	8	14251.10098	14253.23067	3.048780488	170.1219512				
1555	Spectrogram 1	8	14319.91384	14321.94888	28.65853659	253.0487805				
1556	Spectrogram 1	8	14406.85278	14408.55654	18.90243902	249.3902439				
1557	Spectrogram 1	8	14456.68768	14461.18371	15.24390244	253.0487805				
1558	Spectrogram 1	8	14465.96369	14472.2108	9.146341463	288.4146341				
1559	Spectrogram 1	8	14477.08544	14478.59989	27.43902439	325				
1560	Spectrogram 1	8	14479.59375	14481.34483	26.2195122	323.7804878				
1561	Spectrogram 1	8	14535.34447	14540.12446	16.46341463	254.2682927				
1562	Spectrogram 1	8	14545.04642	14547.88602	4.268292683	206.7073171				
1563	Spectrogram 1	8	14550.48898	14555.12699	12.80487805	234.7560976				
1564	Spectrogram 1	8	14575.71405	14580.11543	21.34146341	179.8780488				
1565	Spectrogram 1	8	14604.53595	14608.51138	7.926829268	259.1463415				
1566	Spectrogram 1	8	14659.29281	14660.334	9.146341463	228.6585366				
1567	Spectrogram 1	8	14668.19021	14669.23139	4.268292683	232.3170732				
1568	Spectrogram 1	8	14675.95177	14677.93949	7.926829268	248.1707317				
1569	Spectrogram 1	8	14712.01463	14714.66492	0	317.6829268				
1570	Spectrogram 1	8	14728.24765	14731.27655	7.926829268	196.9512195				
1571	Spectrogram 1	8	14738.23356	14740.41059	6.707317073	357.9268293				
1572	Spectrogram 1	8	14745.47453	14748.2668	21.34146341	321.3414634				
1573	Spectrogram 1	8	14751.10639	14752.7155	3.048780488	240.8536585				
1574	Spectrogram 1	8	14776.23681	14780.96947	26.2195122	235.9756098				
1575	Spectrogram 1	8	14783.95105	14791.05004	23.7804878	417.6829268				
1576	Spectrogram 1	8	14811.35314	14815.32858	20.12195122	266.4634146				
1577	Spectrogram 1	8	14827.44418	14829.05329	20.12195122	251.8292683				
1578	Spectrogram 1	8	14839.84375	14841.02691	5.487804878	232.3170732				
1579	Spectrogram 1	8	14849.45105	14851.62807	14.02439024	239.6341463				
1580	Spectrogram 1	8	14853.00054	14856.40806	12.80487805	245.7317073				
1581	Spectrogram 1	8	14858.4431	14859.24765	21.34146341	264.0243902				
1582	Spectrogram 1	8	14861.51933	14863.74368	17.68292683	273.7804878				
1583	Spectrogram 1	8	14871.03197	14875.05473	0.609756098	276.2195122				
1584	Spectrogram 1	8	14899.3806	14901.98356	0	318.902439				
1585	Spectrogram 1	8	14885.27728	14886.12915	0.609756098	198.1707317				
1586	Spectrogram 1	8	14906.33761	14913.95719	12.80487805	356.7073171				
1587	Spectrogram 1	8	14929.71694	14931.23139	16.46341463	340.8536585				
1588	Spectrogram 1	8	14934.11832	14936.76861	23.7804878	329.8780488				
1589	Spectrogram 1	8	14942.92106	14943.96225	18.90243902	305.4878049				
1590	Spectrogram 1	8	14975.9077	14978.46333	28.65853659	295.7317073				
1591	Spectrogram 1	8	14992.51933	14997.06268	5.487804878	287.195122				
1592	Spectrogram 1	8	15004.58761	15006.528	32.31707317	370.1219512				
1593	Spectrogram 1	8	15023.70755	15026.68913	27.43902439	370.1219512				
1594	Spectrogram 1	8	15031.0905	15033.31485	26.2195122	344.5121951				
1595	Spectrogram 1	8	15052.90806	15056.88349	25	335.9756098				
1596	Spectrogram 1	8	15070.6082	15072.87988	40.85365854	385.9756098				
1597	Spectrogram 1	8	15084.71152	15088.21369	15.24390244	307.9268293				
1598	Spectrogram 1	8	15091.47923	15096.87446	21.34146341	353.0487805				
1599	Spectrogram 1	8	15113.24946	15115.80509	18.90243902	316.4634146				
1600	Spectrogram 1	8	15125.08111	15128.77258	12.80487805	334.7560976				
1601	Spectrogram 1	8	15160.62337	15162.37446	12.80487805	221.3414634				
1602	Spectrogram 1	8	15169.28414	15170.89324	9.146341463	235.9756098				
1603	Spectrogram 1	8	15174.25343	15176.05184	10.36585366	232.3170732				
1604	Spectrogram 1	8	15166.63385	15167.86434	0	218.902439				
1605	Spectrogram 1	8	15177.23501	15179.41203	17.68292683	218.902439				
1606	Spectrogram 1	8	15184.71261	15187.74151	6.707317073	248.1707317				
1607	Spectrogram 1	8	15192.42684	15194.27258	26.2195122	249.3902439				
1608	Spectrogram 1	8	15198.10603	15202.93335	20.12195122	293.2926829				
1609	Spectrogram 1	8	15205.72561	15212.25668	21.34146341	250.6097561				
1610	Spectrogram 1	8	15214.9543	15220.68082	14.02439024	238.4146341				
1611	Spectrogram 1	8	15222.38457	15225.03486	10.36585366	233.5365854				
1612	Spectrogram 1	8	15246.89975	15253.00488	22.56097561	353.0487805				
1613	Spectrogram 1	8	15260.3405	15265.21514	28.65853659	406.7073171				
1614	Spectrogram 1	8	15271.88819	15273.02402	18.90243902	200.6097561				
1615	Spectrogram 1	8	15276.33689	15281.1642	16.46341463	362.804878				
1616	Spectrogram 1	8	15295.03089	15300.18949	31.09756098	349.3902439				
1617	Spectrogram 1	8	15301.04137	15303.597	27.43902439	365.2439024				
1618	Spectrogram 1	8	15314.02096	15319.30943	37.39302525	429.6801455				
1619	Spectrogram 1	8	15322.76427	15327.73356	21.34146341	400.6097561				
1620	Spectrogram 1	8	15333.46008	15337.86145	31.09756098	378.6585366				
1621	Spectrogram 1	8	15341.31629	15346.38024	31.09756098	312.804878				
1622	Spectrogram 1	8	15349.88241	15353.52655	7.926829268	260.3658537				
1623	Spectrogram 1	8	15374.68154	15379.13024	21.34146341	368.902439				
1624	Spectrogram 1	8	15382.34845	15387.36507	29.87804878	361.5853659				
1625	Spectrogram 1	8	15387.50704	15397.16167	25	443.2926829				
1626	Spectrogram 1	8	15397.72959	15409.70322	25	421.3414634				
1627	Spectrogram 1	8	15416.0923	15423.90119	14.02439024	340.8536585				
1628	Spectrogram 1	8	15441.55401	15442.5952	5.487804878	340.8536585				
1629	Spectrogram 1	8	15443.73103	15444.96152	7.926829268	351.8292683				
1630	Spectrogram 1	8	15457.7397	15459.44346	17.68292683	282.3170732				
1631	Spectrogram 1	8	15461.05257	15462.80365	22.56097561	284.7560976				
1632	Spectrogram 1	8	15468.67215	15470.47056	22.56097561	368.902439				
1633	Spectrogram 1	8	15484.14794	15490.67901	18.90243902	392.0731707				
1634	Spectrogram 1	8	15493.37663	15498.39324	15.24390244	404.2682927				
1635	Spectrogram 1	8	15502.46333	15504.45105	15.24390244	381.097561				
1636	Spectrogram 1	8	15506.20213	15507.5746	21.34146341	395.7317073				
1637	Spectrogram 1	8	15510.84014	15512.16528	17.68292683	418.902439				
1638	Spectrogram 1	8	15513.72706	15515.95141	18.90243902	427.4390244				
1639	Spectrogram 1	8	15517.41853	15519.83219	22.56097561	406.7073171				
1640	Spectrogram 1	8	15525.55871	15529.77077	11.58536585	411.5853659				
1641	Spectrogram 1	8	15533.13096	15537.24837	26.2195122	433.5365854				
1642	Spectrogram 1	8	15547.56557	15552.48754	14.02439024	455.4878049				
1643	Spectrogram 1	8	15556.17901	15560.72236	20.12195122	407.9268293				
1644	Spectrogram 1	8	15581.2621	15585.04823	34.75609756	414.0243902				
1645	Spectrogram 1	8	15588.12446	15593.56702	21.34146341	288.4146341				
1646	Spectrogram 1	8	15595.74404	15600.42937	35.97560976	421.3414634				
1647	Spectrogram 1	8	15602.98501	15608.14361	44.51219512	387.195122				
1648	Spectrogram 1	8	15611.12518	15615.14794	40.85365854	407.9268293				
1649	Spectrogram 1	8	15617.98754	15623.24079	29.87804878	415.2439024				
1650	Spectrogram 1	8	15625.9384	15627.31087	34.75609756	372.5609756				
1651	Spectrogram 1	8	15628.0681	15630.57641	46.95121951	367.6829268				
1652	Spectrogram 1	8	15642.834	15645.62626	20.12195122	283.5365854				
1653	Spectrogram 1	8	15651.63674	15654.28703	39.63414634	298.1707317				
1654	Spectrogram 1	8	15655.04426	15656.55871	28.65853659	315.2439024				
1655	Spectrogram 1	8	15660.53414	15664.36759	35.97560976	332.3170732				
1656	Spectrogram 1	8	15667.53848	15669.43154	31.09756098	340.8536585				
1657	Spectrogram 1	8	15670.80401	15672.98103	44.51219512	334.7560976				
1658	Spectrogram 1	8	15676.15191	15677.09845	26.2195122	272.5609756				
1659	Spectrogram 1	8	15682.25704	15684.90733	38.41463415	220.1219512				
1660	Spectrogram 1	8	15704.54787	15711.31557	32.31707317	400.6097561				
1661	Spectrogram 1	8	15714.10784	15717.46803	28.65853659	366.4634146				
1662	Spectrogram 1	8	15720.59158	15724.23573	32.31707317	382.3170732				
1663	Spectrogram 1	8	15730.34086	15733.7957	22.56097561	356.7073171				
1664	Spectrogram 1	8	15740.32677	15742.31449	27.43902439	345.7317073				
1665	Spectrogram 1	8	15744.8228	15748.98754	32.31707317	411.5853659				
1666	Spectrogram 1	8	15753.34158	15755.89722	60.36585366	404.2682927				
1667	Spectrogram 1	8	15765.93046	15767.63421	39.63414634	273.7804878				
1668	Spectrogram 1	8	15769.76391	15771.7043	33.53658537	277.4390244				
1669	Spectrogram 1	8	15773.50271	15774.78053	10.36585366	289.6341463				
1670	Spectrogram 1	8	15798.72778	15800.17124	10.97560976	290.2439024				
1671	Spectrogram 1	8	15779.98645	15782.68407	17.68292683	294.5121951				
1672	Spectrogram 1	8	15784.81376	15786.89613	23.7804878	254.2682927				
1673	Spectrogram 1	8	15845.58111	15847.61615	17.68292683	293.2926829				
1674	Spectrogram 1	8	15848.32605	15852.96405	25	310.3658537				
1675	Spectrogram 1	8	15856.22959	15857.79137	14.02439024	322.5609756				
1676	Spectrogram 1	8	15859.58978	15860.91492	9.146341463	229.8780488				
1677	Spectrogram 1	8	15864.46441	15868.62915	1.829268293	384.7560976				
1678	Spectrogram 1	8	15875.01824	15876.24874	20.12195122	342.0731707				
1679	Spectrogram 1	8	15877.00596	15878.75704	17.68292683	295.7317073				
1680	Spectrogram 1	8	15869.19707	15870.71152	15.24390244	326.2195122				
1681	Spectrogram 1	8	15880.98139	15883.96297	21.34146341	293.2926829				
1682	Spectrogram 1	8	15885.43009	15897.11976	21.34146341	361.5853659				
1683	Spectrogram 1	8	15909.66131	15916.00307	21.34146341	325				
1684	Spectrogram 1	8	15918.79534	15923.29137	15.24390244	356.7073171				
1685	Spectrogram 1	8	15929.3965	15931.47887	26.2195122	253.0487805				
1686	Spectrogram 1	8	15935.21767	15937.30004	11.58536585	238.4146341				
1687	Spectrogram 1	8	15938.24657	15940.04498	23.7804878	337.195122				
1688	Spectrogram 1	8	15943.92576	15945.9608	25	233.5365854				
1689	Spectrogram 1	8	15947.00199	15949.36832	28.65853659	265.2439024				
1690	Spectrogram 1	8	15952.30257	15953.86434	15.24390244	240.8536585				
1691	Spectrogram 1	8	15954.52691	15956.70394	21.34146341	249.3902439				
1692	Spectrogram 1	8	15963.61362	15965.08074	15.24390244	185.9756098				
1693	Spectrogram 1	8	15982.9702	15987.70285	34.75609756	338.4146341				
1694	Spectrogram 1	8	15992.53017	15996.83689	26.2195122	328.6585366				
1695	Spectrogram 1	8	16007.86398	16009.1418	15.24390244	331.097561				
1696	Spectrogram 1	8	16012.1707	16013.11723	27.43902439	284.7560976				
1697	Spectrogram 1	8	16016.09881	16017.51861	22.56097561	228.6585366				
1698	Spectrogram 1	8	16019.69563	16021.0681	18.90243902	245.7317073				
1699	Spectrogram 1	8	16024.61759	16026.08472	32.31707317	243.2926829				
1700	Spectrogram 1	8	16035.78667	16038.10567	23.7804878	229.8780488				
1701	Spectrogram 1	8	16047.85495	16052.54028	32.31707317	281.097561				
1702	Spectrogram 1	8	16055.80582	16061.20105	26.2195122	310.3658537				
1703	Spectrogram 1	8	16078.85387	16082.59267	45.73170732	344.5121951				
1704	Spectrogram 1	8	16091.63204	16097.64252	39.63414634	348.1707317				
1705	Spectrogram 1	8	16105.64072	16109.33219	42.07317073	305.4878049				
1706	Spectrogram 1	8	16114.39613	16119.12879	31.09756098	329.8780488				
1707	Spectrogram 1	8	16122.347	16126.60639	32.31707317	227.4390244				
1708	Spectrogram 1	8	16129.30401	16136.30835	38.41463415	261.5853659				
1709	Spectrogram 1	8	16138.95863	16143.36001	20.12195122	267.6829268				
1710	Spectrogram 1	8	16156.65878	16161.01283	37.19512195	381.097561				
1711	Spectrogram 1	8	16165.17757	16173.6017	21.34146341	364.0243902				
1712	Spectrogram 1	8	16181.17395	16184.29751	31.09756098	365.2439024				
1713	Spectrogram 1	8	16190.92323	16195.3246	33.53658537	355.4878049				
1714	Spectrogram 1	8	16198.59014	16201.33508	22.56097561	279.8780488				
1715	Spectrogram 1	8	16207.9608	16212.26752	10.36585366	271.3414634				
1716	Spectrogram 1	8	16215.67504	16219.60314	21.34146341	307.9268293				
1717	Spectrogram 1	8	16224.24115	16225.32966	17.68292683	271.3414634				
1718	Spectrogram 1	8	16226.6548	16228.92648	23.7804878	284.7560976				
1719	Spectrogram 1	8	16231.90806	16233.42251	27.43902439	272.5609756				
1720	Spectrogram 1	8	16234.79498	16236.40408	33.53658537	283.5365854				
1721	Spectrogram 1	8	16240.56882	16241.70466	34.75609756	262.804878				
1722	Spectrogram 1	8	16258.95055	16263.56954	14.98716303	383.7933248				
1723	Spectrogram 1	8	16267.26102	16271.56774	29.87804878	357.9268293				
1724	Spectrogram 1	8	16275.35387	16279.56593	53.04878049	353.0487805				
1725	Spectrogram 1	8	16284.34592	16288.9366	28.65853659	351.8292683				
1726	Spectrogram 1	8	16291.9655	16293.52728	15.24390244	353.0487805				
